run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-26,20260926-011356-f352a7a9,BHI,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-26,20260926-011356-f352a7a9,Greystone,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-09-26,20260926-011356-f352a7a9,JLL,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Las Vegas / Nevada,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-26,20260926-011356-f352a7a9,HFO Investment Real Estate,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Core Multifamily News,Other,disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,Medium,87,Monitor only
2026-09-26,20260926-011356-f352a7a9,Criterion Real Estate Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Washington DC,Core Multifamily News,Other,refinancing; JV / partnership,1,86,86.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,86,Map potential GP / JV relationship and monitor partnership activity
2026-09-26,20260926-011356-f352a7a9,Namdar Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-09-26,20260926-011356-f352a7a9,Mike Boyd Saratoga Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,1,77,77.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,82,Map potential GP / JV relationship and monitor partnership activity
2026-09-26,20260926-011356-f352a7a9,Canvas Residential Partners,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Southeast,Site / Parcel Source Expansion,Other,disposition / exit; BTR expansion; JV / partnership,1,71,71.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-09-26,20260926-011356-f352a7a9,Zurich Alternative Asset Management,Tier 3 / Growth and Market Signal Watch,50,General Residential,San Francisco / California,Regional / California / LA Sources,Other,acquisition; disposition / exit; operational technology / AI adoption,1,63,63.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,78,Review California / LA capital and developer activity
2026-09-26,20260926-011356-f352a7a9,CBRE,Tier 3 / Growth and Market Signal Watch,50,General Residential,Los Angeles / California,Core Multifamily News,Other,acquisition; disposition / exit,1,60,60.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,High,77,Review California / LA capital and developer activity
2026-09-26,20260926-011356-f352a7a9,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,1,62,62.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-26,20260926-011356-f352a7a9,Enterprise Community Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Nashville / Tennessee,Core Multifamily News,Other,JV / partnership; operational technology / AI adoption,1,60,60.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,69,Map potential GP / JV relationship and monitor partnership activity
