run_date,run_id,run_timestamp,canonical_source_entity,canonical_target_entity,relationship_type,market,deal_type,first_seen_date,last_seen_date,repeat_interaction_count,relationship_persistence_score,partnership_stability_label,strategic_relationship_label,capital_alignment_label,relationship_momentum,current_run_signal_count
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,UDR,New York,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,3,90,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,3
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-20,2026-05-20,4,89,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,4
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,walker & dunlop,Financing Relationship,Sun Belt,Construction Financing,2026-05-20,2026-05-20,3,87,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Accelerating,3
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,JLL,Financing Relationship,Sun Belt,Disposition / Exit,2026-05-19,2026-05-20,3,85,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,CBRE,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,3,83,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,BGO,Sun Belt,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-20,2026-05-20,3,80,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,3
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Wood Partners,northmarq,Financing Relationship,Sun Belt,Disposition / Exit,2026-05-19,2026-05-20,2,76,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Sun Belt,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-20,3,74,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Blackstone,New York,JV / Partnership,New York,JV / Partnership,2026-05-19,2026-05-20,2,72,Recurring,Repeat JV Partnership,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,JLL,California,Financing Relationship,California,Construction Financing,2026-05-19,2026-05-20,2,69,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Quarterra,Los Angeles,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-05-19,2,69,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Blackstone,Blackstone,Capital Flow,New York,General Project Signal,2026-05-19,2026-05-20,2,68,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,California,cushman,Financing Relationship,California,Office-to-Residential Conversion,2026-05-19,2026-05-19,2,68,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Berkadia,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,2,68,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,Fannie Mae,Financing Relationship,Sun Belt,BTR / Build-to-Rent,2026-05-19,2026-05-20,2,67,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Berkadia,Financing Relationship,Florida,General Project Signal,2026-05-19,2026-05-20,2,65,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,California,JLL,Financing Relationship,California,General Project Signal,2026-05-19,2026-05-20,2,64,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Blackstone,Blackstone,Pricing / Valuation Signal,New York,General Project Signal,2026-05-19,2026-05-20,2,63,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,JLL,California,Market Expansion,California,General Project Signal,2026-05-20,2026-05-20,2,63,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Los Angeles,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-05-19,2,63,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,Houston,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-20,2026-05-20,2,63,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Blackstone,New York,Market Expansion,New York,General Project Signal,2026-05-19,2026-05-20,2,62,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,JLL,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,2,61,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,JLL,Sun Belt,Market Expansion,Sun Belt,Office-to-Residential Conversion,2026-05-19,2026-05-19,2,60,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,Sun Belt,JV / Partnership,Sun Belt,JV / Partnership,2026-05-20,2026-05-20,2,60,Recurring,Repeat JV Partnership,Aligned Capital Relationship,Accelerating,2
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Market Expansion,Florida,General Project Signal,2026-05-19,2026-05-20,2,58,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,UDR,udr,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,1,58,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,California,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,2,57,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,California,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,2,57,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Berkadia,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,1,57,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,2,57,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,2,57,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Berkadia,Berkadia,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,1,54,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Other / Unknown - Missing Middle Weakness,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,2,54,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,New York,Disposition / Seller,New York,Disposition / Exit,2026-05-20,2026-05-20,2,54,Recurring,General Relationship,No Clear Capital Alignment,Accelerating,2
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,Houston,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-20,2,54,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-20,2,53,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Los Angeles,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,1,53,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-20,2,52,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,CBRE,JV / Partnership,California,JV / Partnership,2026-05-20,2026-05-20,1,52,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Berkadia,Los Angeles,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,1,51,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,2,51,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,2,51,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,2,51,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Los Angeles,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,2,51,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-19,2026-05-20,2,50,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,JLL,JLL,Financing Relationship,Seattle,Construction Financing,2026-05-20,2026-05-20,1,50,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Quarterra,Seattle,Development Activity,Seattle,Development Start,2026-05-20,2026-05-20,1,50,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Quarterra,"Development Start - Seattle - Quarterra, MacNaughton Advance Construction on 796-Unit Seattle MF Project",Development Activity,Seattle,Development Start,2026-05-20,2026-05-20,1,50,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,California,JV / Partnership,California,JV / Partnership,2026-05-20,2026-05-20,1,49,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,BGO,JLL,Financing Relationship,Sun Belt,Acquisition,2026-05-20,2026-05-20,1,48,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill,BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill,Innovation / Construction Strategy,Other / Unknown,BTR / Build-to-Rent,2026-05-19,2026-05-20,2,48,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Sun Belt,Houston,Financing Relationship,Sun Belt,Construction Financing,2026-05-20,2026-05-20,1,48,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Seller,Other / Unknown,Disposition / Exit,2026-05-19,2026-05-20,2,47,Recurring,General Relationship,No Clear Capital Alignment,Stable,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,JLL,Seattle,Financing Relationship,Seattle,Construction Financing,2026-05-20,2026-05-20,1,46,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,New York,Financing Relationship,New York,Refinancing,2026-05-20,2026-05-20,1,46,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Quarterra,JLL,Financing Relationship,Los Angeles,Disposition / Exit,2026-05-19,2026-05-19,1,46,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,kkr,Financing Relationship,Other / Unknown,Refinancing,2026-05-20,2026-05-20,1,46,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,walker & dunlop,Financing Relationship,Other / Unknown,Refinancing,2026-05-20,2026-05-20,1,46,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,"Construction Financing - Other / Unknown - Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar,...",cushman,Financing Relationship,Other / Unknown,Construction Financing,2026-05-20,2026-05-20,1,44,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,CBRE,Financing Relationship,Sun Belt,Acquisition,2026-05-20,2026-05-20,1,44,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Quarterra,California,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-05-19,1,43,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Camden Property Trust,camden,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-19,1,42,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,New York,New York,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,1,41,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,"BTR / Build-to-Rent - Other / Unknown - Cushman & Wakefield Brokers $26.4M Sale of Build-to-Rent Community in Matteson, Illinois",cushman,Financing Relationship,Other / Unknown,BTR / Build-to-Rent,2026-05-19,2026-05-19,1,40,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Camden Property Trust,Los Angeles,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-19,1,40,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Los Angeles,JV / Partnership,Los Angeles,JV / Partnership,2026-05-19,2026-05-19,1,40,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,walker & dunlop,Financing Relationship,Los Angeles,Disposition / Exit,2026-05-19,2026-05-19,1,40,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,U.S.,Financing Relationship,National,Construction Financing,2026-05-20,2026-05-20,1,40,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,New York,New York,Market Expansion,New York,Office-to-Residential Conversion,2026-05-20,2026-05-20,1,40,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,California,Development Activity,California,Development Start,2026-05-19,2026-05-19,1,39,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,California,Acquisition / Buyer,California,Acquisition,2026-05-19,2026-05-19,1,39,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Financing Relationship,Other / Unknown,Construction Financing,2026-05-19,2026-05-19,1,38,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,Development Activity,Other / Unknown,Development Start,2026-05-20,2026-05-20,1,38,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,JLL,JLL,Financing Relationship,Sun Belt,Office-to-Residential Conversion,2026-05-19,2026-05-19,1,37,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,National,Development Activity,National,Development Start,2026-05-20,2026-05-20,1,37,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Texas,Acquisition / Buyer,Texas,Acquisition,2026-05-20,2026-05-20,1,37,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Disposition / Exit - Other / Unknown - Insight Property Group Completes $17M Sale of Hunters Branch Townhome Site and Starts $174...,Disposition / Exit - Other / Unknown - Insight Property Group Completes $17M Sale of Hunters Branch Townhome Site and Starts $174...,Disposition / Seller,Other / Unknown,Disposition / Exit,2026-05-20,2026-05-20,1,36,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-20,2026-05-20,1,36,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,General Project Signal - Other / Unknown - Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community...,walker & dunlop,Financing Relationship,Other / Unknown,General Project Signal,2026-05-19,2026-05-19,1,36,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,"General Project Signal - Southeast - Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",Southeast,Market Expansion,Southeast,General Project Signal,2026-05-20,2026-05-20,1,36,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Los Angeles,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-20,2026-05-20,1,36,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Los Angeles,Development Activity,Los Angeles,Development Start,2026-05-19,2026-05-19,1,36,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,New York,Entitlement / Permitting,New York,Entitlement / Permitting,2026-05-20,2026-05-20,1,35,Emerging,General Relationship,No Clear Capital Alignment,Accelerating,1
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,Los Angeles,Houston,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-19,1,35,Fading,General Relationship,No Clear Capital Alignment,Fading,0
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,"Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto","Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto",Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-19,1,33,Fading,General Relationship,No Clear Capital Alignment,Fading,0
