run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0078,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,80,AST-20260519-043,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Unknown,General submarket monitoring,Unknown,Los Angeles,Unknown,Affordable Housing,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,600 apartments,$170M; $170M; $170,,Construction Financing,General Asset Signal,Unknown site control,Unknown,approval_watch,matched permit,83,52,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Cypress Equity Investments gets $170M loan for two Santa Monica projects,Urbanize LA,https://la.urbanize.city/post/cypress-equity-investments-gets-170m-loan-two-santa-monica-projects,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0080,"Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos",100,AST-20260519-029,"Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos","Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos",Miami,General submarket monitoring,Miami,Sun Belt,Sun Belt,Apartment,Apartment,PMG,PMG,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$126M; $126M; $126 million,,Construction Financing,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,83,46,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"PMG, LNDMRK Score $126M Financing for Wynwood Condos",Connect CRE South Florida,https://www.connectcre.com/stories/pmg-lndmrk-score-126m-financing-for-wynwood-condos/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0045,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,80,AST-20260519-035,Development Start - California - California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affo...,Development Start - California - California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affo...,California,General submarket monitoring,California,Los Angeles,California,Affordable Housing,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,22 apartments,,,Development Start,Affordable / Density Bonus Strategy,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,83,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,Yield PRO,https://yieldpro.com/2026/05/2700-international-boulevard/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0045,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,80,AST-20260519-041,Disposition / Exit - California - Upland Apartments’ Original Developer Divests for $48M,Disposition / Exit - California - Upland Apartments’ Original Developer Divests for $48M,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$48M; $48M; $48m,,Disposition / Exit,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,excluded operating-asset disposition,83,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Upland Apartments’ Original Developer Divests for $48M,Connect CRE,https://www.connectcre.com/stories/upland-apartments-original-developer-divests-for-48m/,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0074,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,AST-20260519-034,"JV / Partnership - Los Angeles - Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles","JV / Partnership - Los Angeles - Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",Los Angeles,University-adjacent; Mixed-use corridor,Los Angeles,Los Angeles,California,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,opened,260 apartments,,,JV / Partnership,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,excluded,no clear development milestone,83,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",REBusiness Online,https://rebusinessonline.com/lendlease-aware-super-open-habitat-mixed-use-campus-in-los-angeles/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0055,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,80,AST-20260519-060,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,Houston,General submarket monitoring,Houston,Los Angeles,Sun Belt,Affordable Housing,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$33 million; $33 million,,General Project Signal,Affordable / Density Bonus Strategy,Unknown site control,Unknown,construction_delivery_watch,matched opening,82,33,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Katy Area of Houston,Yield PRO,https://yieldpro.com/2026/05/palladium-park-row/,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0074,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,AST-20260519-042,Disposition / Exit - Los Angeles - Hollywood Multifamily Sale Reaches Three-Year High in Pricing,Disposition / Exit - Los Angeles - Hollywood Multifamily Sale Reaches Three-Year High in Pricing,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$16 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,81,38,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Hollywood Multifamily Sale Reaches Three-Year High in Pricing,Connect CRE Apartments,https://www.connectcre.com/stories/hollywood-multifamily-sale-reaches-three-year-high-in-pricing/,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0045,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,80,AST-20260519-040,Acquisition - California - WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,Acquisition - California - WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$48.5M; $48.5M; $48.5 million,,Acquisition,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,79,29,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,REBusiness Online,https://rebusinessonline.com/wmc-commercial-buys-upland-village-green-multifamily-property-in-california-for-48-5m/,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0093,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,100,AST-20260519-046,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Camden Property Trust,Camden Property Trust,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,76,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment Community Toward Construction,Yield PRO,https://yieldpro.com/2026/05/hopson-road/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0027,Entitlement / Permitting - Los Angeles - 96 apartments + retail proposed at 8871 W. Venice Blvd.,80,AST-20260519-003,96 apartments + retail proposed at 8871 W. Venice Blvd.,96 apartments + retail proposed at 8871 W. Venice Blvd.,8871 W. Venice Blvd,Mixed-use corridor,Culver City,Los Angeles,California,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement Play,Entitlement Play,Unknown site control,Unknown,excluded,no clear development milestone,75,40,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",96 apartments + retail proposed at 8871 W. Venice Blvd.,Urbanize LA,https://la.urbanize.city/post/96-apartments-retail-proposed-8871-w-venice-blvd,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0002,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,80,AST-20260519-002,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,1316 Linwood Ave,General submarket monitoring,Los Angeles,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Unknown site control,Unknown,excluded,no clear development milestone,75,40,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Urbanize LA,https://la.urbanize.city/post/new-proposal-emerges-affordable-housing-1316-linwood-ave-westlake,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0008,Cypress Equity Investments gets $170M loan for two Santa Monica projects,80,AST-20260519-005,Cypress Equity Investments gets $170M loan for two Santa Monica projects,Cypress Equity Investments gets $170M loan for two Santa Monica projects,2025 Wilshire Boulevard,Mixed-use corridor,Los Angeles,Los Angeles,Other / Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2025,,,,Refinancing / Recapitalization,Refinancing / Recapitalization,Unknown site control,Unknown,excluded,excluded financing-only article: construction loan,75,34,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Cypress Equity Investments gets $170M loan for two Santa Monica projects,Urbanize LA,https://la.urbanize.city/post/cypress-equity-investments-gets-170m-loan-two-santa-monica-projects,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0016,El-Ad Pays $45.5M for Coconut Grove Property,80,AST-20260519-007,El-Ad Pays $45.5M for Coconut Grove Property,El-Ad Pays $45.5M for Coconut Grove Property,3265 Virginia St,General submarket monitoring,Miami,Los Angeles,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Site acquired,Unknown,excluded,no clear development milestone,75,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,El-Ad Pays $45.5M for Coconut Grove Property,Connect CRE South Florida,https://www.connectcre.com/stories/el-ad-pays-45-5m-for-coconut-grove-property/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0021,Entitlement / Permitting - Los Angeles - Site prep underway for affordable housing at 4301 S. Vermont Ave.,80,AST-20260519-004,Site prep underway for affordable housing at 4301 S. Vermont Ave.,Site prep underway for affordable housing at 4301 S. Vermont Ave.,4301 S. Vermont Ave,General submarket monitoring,Los Angeles,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,75,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Site prep underway for affordable housing at 4301 S. Vermont Ave.,Urbanize LA,https://la.urbanize.city/post/site-prep-underway-affordable-housing-4301-s-vermont-ave,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0074,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,AST-20260519-056,Development Start - Los Angeles - The Broad's $100M expansion tops out in DTLA,Development Start - Los Angeles - The Broad's $100M expansion tops out in DTLA,Los Angeles,Downtown infill,Los Angeles,Los Angeles,California,General Residential,Unknown Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Construction started,broke ground,,$100M; $100M; $100,,Development Start,Development Start,Unknown site control,Under Construction,construction_delivery_watch,matched broke ground,75,24,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",The Broad's $100M expansion tops out in DTLA,Urbanize LA,https://la.urbanize.city/post/broads-100m-expansion-tops-out-dtla,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0014,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,80,AST-20260519-008,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,301 Alston Street,General submarket monitoring,Miami,Los Angeles,Sun Belt,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,250 acres,General Asset Signal,General Asset Signal,Land / parcel referenced,Unknown,construction_delivery_watch,matched breaks ground,74,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,Yield PRO,https://yieldpro.com/2026/05/venture-on-the-trail/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0011,California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,80,AST-20260519-010,California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,2700 International Boulevard,General submarket monitoring,Unknown,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,74,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affordable Housing,Yield PRO,https://yieldpro.com/2026/05/2700-international-boulevard/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0019,"Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",80,AST-20260519-009,"Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles","Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",3411 S. La Cienega Blvd,University-adjacent; Mixed-use corridor,Los Angeles,Los Angeles,California,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,2026,,,,Lease-Up / Delivery,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,excluded,no clear development milestone,74,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",REBusiness Online,https://rebusinessonline.com/lendlease-aware-super-open-habitat-mixed-use-campus-in-los-angeles/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0032,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",80,AST-20260519-062,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta","Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",Atlanta,Adaptive reuse corridor; Office conversion corridor,Atlanta,Los Angeles,Sun Belt,Office-to-Residential Conversion,Office-to-Residential,Unknown,Unknown,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,,000 SF,Office-to-Residential Conversion,Office-to-Residential Conversion,Unknown site control,Unknown,excluded,no clear development milestone,73,63,Relevant to underwriting benchmark,Monitor office conversion feasibility and policy support,"JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",REBusiness Online,https://rebusinessonline.com/jll-inks-70000-sf-of-new-leases-at-westside-paper-adaptive-reuse-development-in-atlanta/,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0088,Construction Financing - New York - Haussmann Development Closes on Construction Loan for Manhattanville Mixed-Income,80,AST-20260519-044,Construction Financing - New York - Haussmann Development Closes on Construction Loan for Manhattanville Mixed-Income,Construction Financing - New York - Haussmann Development Closes on Construction Loan for Manhattanville Mixed-Income,New York,General submarket monitoring,New York,New York,New York,Affordable Housing,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$40; $40,,Construction Financing,Refinancing / Recapitalization,Unknown site control,Unknown,excluded,excluded financing-only article: construction loan,72,54,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Haussmann Development Closes on Construction Loan for Manhattanville Mixed-Income,Connect CRE,https://www.connectcre.com/stories/haussmann-development-closes-on-construction-loan-for-manhattanville-mixed-income/,Low
