run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-05-27,20260527-013618-38446781,PRJ-20260527-0058,Acquisition - California - Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition,80,2026-05-27 01:36:18,General Project Signal - California - Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach,General Project Signal,Affordable Housing,Affordable Housing,California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,52 apartments,$40,,,,,,,,,,72,Useful Deal Signal,Entitlement / zoning watch,Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach,Urbanize LA,https://la.urbanize.city/post/affordable-housing-takes-shape-101-pacific-coast-hwy-long-beach,96,DFP-C10C479E42,75,General Project Signal - General Project Signal - California - Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach,General Project Signal - Unknown - California,DCL-20260527-011,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0104,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,100,2026-05-27 01:36:18,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership,Unknown Residential,General Residential,New York,New York,New York,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,New York,,$5 billion; $5 billion,,,,,,,,,,71,Useful Deal Signal,GP partnership reference,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Blackstone Real Estate,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/,60,DFP-588F766601,80,JV / Partnership - JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - Blackstone - New York,DCL-20260527-012,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0087,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,2026-05-27 01:36:18,Disposition / Exit - Los Angeles - Avison Young Markets Echo Park Multifamily Portfolio,Disposition / Exit,Apartment,Apartment,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,190 units,,,,,,,,,,,69,Useful Deal Signal,Entitlement / zoning watch,Avison Young Markets Echo Park Multifamily Portfolio,Connect CRE California,https://www.connectcre.com/stories/avison-young-markets-echo-park-multifamily-portfolio/,100,DFP-4E45D6C4AD,65,Disposition / Exit - Disposition / Exit - Los Angeles - Avison Young Markets Echo Park Multifamily Portfolio,Disposition / Exit - Unknown - Los Angeles,DCL-20260527-013,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0044,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,80,2026-05-27 01:36:18,Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit,Apartment,Apartment,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$65.8M; $65.8M; $65.8 million,$65.8m,,,,,,,,,69,Useful Deal Signal,Capital market signal,Eaton Vance Picks Charlotte Rental Community for $65.8M,Connect CRE Charlotte,https://www.connectcre.com/stories/eaton-vance-picks-charlotte-rental-community-for-65-8m/,100,DFP-BB228858D1,75,Disposition / Exit - Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit - Unknown - Sun Belt,DCL-20260527-014,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0107,Refinancing - New York - Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,80,2026-05-27 01:36:18,Disposition / Exit - New York - Well-Located Bergen County Multifamily Trades for $29M,Disposition / Exit,Apartment,Apartment,New York,New York,New York,Unknown,Unknown,Unknown,cushman,cushman,Unknown,Unknown,New York,,$29M; $29M; $29,,,,,,,,,,69,Useful Deal Signal,Underwriting benchmark,Well-Located Bergen County Multifamily Trades for $29M,Connect CRE,https://www.connectcre.com/stories/well-located-bergen-county-multifamily-trades-for-29m/,100,DFP-51BB027419,75,Disposition / Exit - Disposition / Exit - New York - Well-Located Bergen County Multifamily Trades for $29M,Disposition / Exit - Unknown - New York,DCL-20260527-015,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0058,Acquisition - California - Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition,80,2026-05-27 01:36:18,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal,Senior Housing,Senior Housing,California,California,California,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,California,,$252M; $252M; $252.1 million,$252M,,,,,,,,,66,Useful Deal Signal,Capital market signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,Connect CRE Orange County,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,85,DFP-0B566E6C3C,75,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - Unknown - California,DCL-20260527-016,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0093,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,2026-05-27 01:36:18,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Construction Financing,Apartment,Apartment,Sun Belt,Miami,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$91.8M; $91.8M; $91.8 million,$91.8M,,,,,,,,,65,Useful Deal Signal,Capital market signal,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,100,DFP-3213D240BF,65,Construction Financing - Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Construction Financing - Unknown - Sun Belt,DCL-20260527-017,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0161,Construction Financing - Sun Belt - Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,80,2026-05-27 01:36:18,Construction Financing - Sun Belt - Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,Construction Financing,Apartment,Apartment,Sun Belt,Tampa,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$67M; $67 million; $67m,$67M,,,,,,,broke ground,,65,Useful Deal Signal,Capital market signal,Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,Yield PRO,https://yieldpro.com/2026/05/pointe-grand-interbay-at-tampa/,100,DFP-66DA719F81,65,Construction Financing - Construction Financing - Sun Belt - Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,Construction Financing - Unknown - Sun Belt,DCL-20260527-018,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0161,Construction Financing - Sun Belt - Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,80,2026-05-27 01:36:18,JV / Partnership - Sun Belt - Bridge Investment Group Lends $40M on Tampa Apartments Buy,JV / Partnership,Apartment,Apartment,Sun Belt,Tampa,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$40M; $40M; $39.7 million,$39.7 million,$39.7 million,,,,,,,,65,Useful Deal Signal,Pricing benchmark,Bridge Investment Group Lends $40M on Tampa Apartments Buy,Commercial Observer,https://commercialobserver.com/2026/05/bridge-investment-group-lends-40m-on-tampa-apartments-acquisition/,100,DFP-6A628BF905,65,JV / Partnership - JV / Partnership - Sun Belt - Bridge Investment Group Lends $40M on Tampa Apartments Buy,JV / Partnership - Unknown - Sun Belt,DCL-20260527-019,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0066,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,100,2026-05-27 01:36:18,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech,Unknown Residential,General Residential,Sun Belt,Houston,Sun Belt,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,Sun Belt,,$1 Billion; $1 Billion; $1 Billion,,$1 Billion,,,,,,,,65,Useful Deal Signal,Pricing benchmark,VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton to Fund Growth and Acquisition of Propell,Blackstone Real Estate,https://www.blackstone.com/news/press/voltagrid-announces-1-billion-strategic-equity-investment-from-blackstone-and-halliburton-to-fund-growth-and-aquisition-of-propell/,54,DFP-3111B08007,80,Operational / Property Management Tech - Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech - Blackstone - Sun Belt,DCL-20260527-020,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0069,Disposition / Exit - Florida - Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments...,80,2026-05-27 01:36:18,Disposition / Exit - Florida - Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments...,Disposition / Exit,Apartment,Apartment,Florida,Jacksonville,Florida,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Florida,384 units,$54 million; $1; $1,,,,,,,,,,63,Useful Deal Signal,Underwriting benchmark,Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments in Jacksonville North Carolina,Yield PRO,https://yieldpro.com/2026/05/reserve-at-jacksonville-commonsreserve-at-jacksonville-commons/,78,DFP-375112B899,75,Disposition / Exit - Disposition / Exit - Florida - Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments...,Disposition / Exit - Unknown - Florida,DCL-20260527-021,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0064,Disposition / Exit - Florida - Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments...,80,2026-05-27 01:36:18,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Project Signal,Apartment,Apartment,Florida,Florida,Florida,Unknown,Unknown,Unknown,berkadia,Berkadia,Unknown,Unknown,Florida,,$401M; $401M; $401 million,$401M,,,,,,,,,63,Useful Deal Signal,Capital market signal,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Connect CRE South Florida,https://www.connectcre.com/stories/s-florida-ritz-carlton-developer-inks-401m-bridge-loan/,100,DFP-732A1631F7,75,General Project Signal - General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Project Signal - Unknown - Florida,DCL-20260527-022,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0107,Refinancing - New York - Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,80,2026-05-27 01:36:18,Refinancing - New York - Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,Refinancing,Apartment,Apartment,New York,New York,New York,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$39M; $39M; $39 million,$39M,,,,,,,,,63,Useful Deal Signal,Capital market signal,Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,REBusiness Online,https://rebusinessonline.com/black-bear-capital-arranges-39m-loan-for-refinancing-of-long-island-apartment-complex/,95,DFP-BCEFCB112D,65,Refinancing - Refinancing - New York - Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,Refinancing - Unknown - New York,DCL-20260527-023,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0096,Disposition / Exit - National - Greysteel Brokers Sale of Two Richmond Virginia Area Multifamily Low-Income Housing Tax Cr...,100,2026-05-27 01:36:18,Disposition / Exit - National - Greysteel Brokers Sale of Two Richmond Virginia Area Multifamily Low-Income Housing Tax Cr...,Disposition / Exit,Affordable Housing,Affordable Housing,National,National,Unknown,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,National,,,,,,,,,,,,61,Useful Deal Signal,Monitor only,Greysteel Brokers Sale of Two Richmond Virginia Area Multifamily Low-Income Housing Tax Credit Properties,Yield PRO,https://yieldpro.com/2026/05/parham-park-place/,100,DFP-DFAF6AAF0C,70,Disposition / Exit - Disposition / Exit - National - Greysteel Brokers Sale of Two Richmond Virginia Area Multifamily Low-Income Housing Tax Cr...,Disposition / Exit - Blackstone - National,DCL-20260527-024,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0087,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,2026-05-27 01:36:18,"Disposition / Exit - Los Angeles - L.A.'s poor ParkScore, Oceanwide sale delayed, and more",Disposition / Exit,Unknown Residential,General Residential,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,$470m; $400m,$470m,,,,,,,,permit,61,Useful Deal Signal,Capital market signal,"L.A.'s poor ParkScore, Oceanwide sale delayed, and more",Urbanize LA,https://la.urbanize.city/post/las-poor-parkscore-oceanwide-sale-delayed-and-more,76,DFP-2467FB86C8,65,"Disposition / Exit - Disposition / Exit - Los Angeles - L.A.'s poor ParkScore, Oceanwide sale delayed, and more",Disposition / Exit - Unknown - Los Angeles,DCL-20260527-025,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0095,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",100,2026-05-27 01:36:18,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",General Project Signal,Apartment,Apartment,National,National,Unknown,AvalonBay,AvalonBay,equity residential,Unknown,Unknown,equity residential,equity residential,National,,$69B; $69b,,,,,,,,,,61,Useful Deal Signal,Underwriting benchmark,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Bisnow,https://www.bisnow.com/national/news/capital-markets/avalonbay-equity-residential-all-stock-merger-creating-180000-apartment-giant-134679,89,DFP-A82CF81D10,80,"General Project Signal - General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",General Project Signal - AvalonBay - National,DCL-20260527-026,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0073,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,2026-05-27 01:36:18,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Entitlement / Permitting,Multifamily,Multifamily,Los Angeles,L.A.,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,,,,,,,,,,permit,60,Useful Deal Signal,Entitlement / zoning watch,Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Urbanize LA,https://la.urbanize.city/post/developer-revives-plan-best-western-hotel-2645-s-western-ave-jefferson-park,91,DFP-1EA4D4DDB2,55,Entitlement / Permitting - Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Entitlement / Permitting - Unknown - Los Angeles,DCL-20260527-027,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0087,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,2026-05-27 01:36:18,Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Office-to-Residential Conversion,Office-to-Residential,Office-to-Residential Conversion,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,,,,,,,,,,entitlement,59,Monitor,Entitlement / zoning watch,Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Urbanize LA,https://la.urbanize.city/post/adaptive-reuse-planned-westwood-office-tower-10900-wilshire-blvd,100,DFP-C282C059CC,55,Office-to-Residential Conversion - Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Office-to-Residential Conversion - Unknown - Los Angeles,DCL-20260527-028,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0040,"Acquisition - Arizona - Trumark Real Estate Management Buys Multi-Tenant Industrial Building in Peoria, Arizona fo...",80,2026-05-27 01:36:18,"Acquisition - Arizona - Trumark Real Estate Management Buys Multi-Tenant Industrial Building in Peoria, Arizona fo...",Acquisition,Unknown Residential,General Residential,Arizona,Arizona,Arizona,Unknown,Unknown,Unknown,cbre,CBRE,Unknown,Unknown,Arizona,,$20.7M; $20.7M; $20.7 m,,$20.7M,,,,,,,,58,Monitor,Pricing benchmark,"Trumark Real Estate Management Buys Multi-Tenant Industrial Building in Peoria, Arizona for $20.7M",REBusiness Online,https://rebusinessonline.com/trumark-real-estate-management-buys-multi-tenant-industrial-building-in-peoria-arizona-for-20-7m/,58,DFP-E764F985F9,75,"Acquisition - Acquisition - Arizona - Trumark Real Estate Management Buys Multi-Tenant Industrial Building in Peoria, Arizona fo...",Acquisition - Unknown - Arizona,DCL-20260527-029,1
2026-05-27,20260527-013618-38446781,PRJ-20260527-0064,Disposition / Exit - Florida - Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments...,80,2026-05-27 01:36:18,Acquisition - Florida - Dominium Acquires Sunrise Pointe with Plans to Preserve the Affordability of the Property...,Acquisition,Affordable Housing,Affordable Housing,Florida,Florida,Florida,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Florida,,$9.5M; $9.5m,,$9.5M,,,,,,,,56,Monitor,Pricing benchmark,Dominium Acquires Sunrise Pointe with Plans to Preserve the Affordability of the Property and Complete a $9.5M Renovation,Yield PRO,https://yieldpro.com/2026/05/sunrise-pointe/,73,DFP-35E648DA28,65,Acquisition - Acquisition - Florida - Dominium Acquires Sunrise Pointe with Plans to Preserve the Affordability of the Property...,Acquisition - Unknown - Florida,DCL-20260527-030,1
