run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0088,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,LC-20260528-012,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Apartment,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: construction loan,Refinancing / Recapitalization,Mature / Operating,57,84,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0080,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,80,LC-20260528-011,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",California,Los Angeles,Affordable Housing,Unknown,Unknown,Vertical Construction,construction_delivery_watch,matched broke ground,,Reappearing,23,83,Unknown Timing,Low,Low,Medium,Low,General monitoring,"Benchmark construction timeline, sponsor execution, and delivery risk",Vertical Construction; Construction started; Affordable / Density Bonus Strategy; broke ground,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Connect CRE,https://www.connectcre.com/stories/logos-faith-st-rest-break-ground-on-138-unit-affordable-housing/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0057,Acquisition - California - Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily...,80,LC-20260528-014,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",California,Unknown,Affordable Housing,Unknown,Unknown,Vertical Construction,construction_delivery_watch,matched broke ground,,Reappearing,23,83,Unknown Timing,Low,Low,Medium,Low,General monitoring,"Benchmark construction timeline, sponsor execution, and delivery risk",Vertical Construction; Construction started; Affordable / Density Bonus Strategy; 2026,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Connect CRE,https://www.connectcre.com/stories/logos-faith-st-rest-break-ground-on-138-unit-affordable-housing/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0067,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,80,LC-20260528-026,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,California,Hollywood,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: construction loan,Refinancing / Recapitalization,Mature / Operating,59,82,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0097,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",80,LC-20260528-020,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,New York,Mixed-Use Residential,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Reappearing,41,82,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Commercial Observer,https://commercialobserver.com/2026/05/dwight-mortgage-trust-rockland-county-apartments/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0088,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,LC-20260528-032,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Apartment,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: construction loan,Refinancing / Recapitalization,Mature / Operating,50,81,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; 2026,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0080,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,80,LC-20260528-003,Entitlement / Permitting - Los Angeles - 17 apartments planned at 2217 S. Fox Hills Dr. in Century City,California,Los Angeles,Affordable Housing,Unknown,Unknown,Early Site Signal,approval_watch,matched permit,Early Site Signal,Reappearing,26,81,Unknown Timing,Low,Low,Low,Low,General monitoring,Monitor lifecycle signal for repeated confirmation,Early Site Signal; Entitlement Play; No explicit timing reference,17 apartments planned at 2217 S. Fox Hills Dr. in Century City,Urbanize LA,https://la.urbanize.city/post/17-apartments-planned-2217-s-fox-hills-dr-century-city,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0059,17 apartments planned at 2217 S. Fox Hills Dr. in Century City,80,LC-20260528-029,17 apartments planned at 2217 S. Fox Hills Dr. in Century City,California,Century City,Affordable Housing,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,Site Acquisition / Site Control,Reappearing,23,81,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Entitlement Play; No explicit timing reference,17 apartments planned at 2217 S. Fox Hills Dr. in Century City,Urbanize LA,https://la.urbanize.city/post/17-apartments-planned-2217-s-fox-hills-dr-century-city,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0080,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,80,LC-20260528-030,Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,California,Los Angeles,Affordable Housing,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,Site Acquisition / Site Control,Reappearing,23,81,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; No explicit timing reference,Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Urbanize LA,https://la.urbanize.city/post/affordable-housing-slated-1418-s-mansfield-ave-mid-city,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0057,Acquisition - California - Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily...,80,LC-20260528-037,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: recapitalization,Refinancing / Recapitalization,Mature / Operating,64,80,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0046,Construction Financing - New York - Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,80,LC-20260528-035,Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,New York,Brooklyn,Multifamily,Unknown,Unknown,Refinancing / Recapitalization,excluded,excluded financing-only article: construction loan,Refinancing / Recapitalization,Mature / Operating,49,80,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; 2026,Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,Commercial Observer,https://commercialobserver.com/2026/05/bridge-city-capital-loan-greenpoint-72-west-street/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0088,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,LC-20260528-027,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,Miami,Apartment,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,Site Acquisition / Site Control,Reappearing,24,80,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,El-Ad Pays $45.5M for Coconut Grove Property,Connect CRE South Florida,https://www.connectcre.com/stories/el-ad-pays-45-5m-for-coconut-grove-property/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0086,"Slate, Avenue Realty Buy Manhattan Apartment Building for $32M",80,LC-20260528-028,"Slate, Avenue Realty Buy Manhattan Apartment Building for $32M",New York,Manhattan,Apartment,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Reappearing,24,80,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,"Slate, Avenue Realty Buy Manhattan Apartment Building for $32M",REBusiness Online,https://rebusinessonline.com/slate-avenue-realty-buy-manhattan-apartment-building-for-32m/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0080,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,80,LC-20260528-025,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,California,Los Angeles,Affordable Housing,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Reappearing,21,80,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,Urbanize LA,https://la.urbanize.city/post/modular-housing-manufacturing-proposed-city-owned-site-10901-s-clovis-st-south-la,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0046,Construction Financing - New York - Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,80,LC-20260528-043,Construction Financing - New York - Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,New York,Brooklyn,Multifamily,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,Site Acquisition / Site Control,Reappearing,42,79,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,Commercial Observer,https://commercialobserver.com/2026/05/bridge-city-capital-loan-greenpoint-72-west-street/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0097,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",80,LC-20260528-036,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,Unknown,Mixed-Use Residential,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Reappearing,34,79,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Commercial Observer,https://commercialobserver.com/2026/05/dwight-mortgage-trust-rockland-county-apartments/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0062,40 apartments slated for 4080 Lafayette Place in Culver City,80,LC-20260528-034,40 apartments slated for 4080 Lafayette Place in Culver City,Southeast,Culver City,Apartment,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,Site Acquisition / Site Control,Reappearing,21,79,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,40 apartments slated for 4080 Lafayette Place in Culver City,Urbanize LA,https://la.urbanize.city/post/40-apartments-slated-4080-lafayette-place-culver-city,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0127,Office-to-Residential Conversion - Southeast - JBG Smith Begins Office-to-Residential Conversion Project in Metro D.C.,80,LC-20260528-050,JBG Smith Begins Office-to-Residential Conversion Project in Metro D.C.,Southeast,Unknown,Office-to-Residential Conversion,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Reappearing,23,77,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Office-to-Residential Conversion; 2026,JBG Smith Begins Office-to-Residential Conversion Project in Metro D.C.,REBusiness Online,https://rebusinessonline.com/jbg-smith-begins-office-to-residential-conversion-project-in-metro-d-c/,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0080,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,80,LC-20260528-004,General Project Signal - Los Angeles - Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,California,Los Angeles,Affordable Housing,Unknown,Unknown,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,34,76,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Affordable / Density Bonus Strategy; No explicit timing reference,Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Urbanize LA,https://la.urbanize.city/post/affordable-housing-slated-1418-s-mansfield-ave-mid-city,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0080,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,80,LC-20260528-054,Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,California,Los Angeles,Affordable Housing,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Newly Detected,21,76,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,Urbanize LA,https://la.urbanize.city/post/modular-housing-manufacturing-proposed-city-owned-site-10901-s-clovis-st-south-la,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0127,Office-to-Residential Conversion - Southeast - JBG Smith Begins Office-to-Residential Conversion Project in Metro D.C.,80,LC-20260528-005,Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,Southeast,Southeast,Apartment,Unknown,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,32,75,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,40 apartments slated for 4080 Lafayette Place in Culver City,Urbanize LA,https://la.urbanize.city/post/40-apartments-slated-4080-lafayette-place-culver-city,High
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0120,"JV / Partnership - California - New Rendering For 650 Divisadero Street, San Francisco",80,LC-20260528-013,"JV / Partnership - California - New Rendering For 650 Divisadero Street, San Francisco",California,San Francisco,Apartment,Unknown,Unknown,Unknown Stage,approval_watch,matched entitlement,Unknown Stage,Reappearing,34,73,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,"New Rendering For 650 Divisadero Street, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/new-rendering-for-650-divisadero-street-san-francisco.html,Medium
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0097,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",80,LC-20260528-015,"JV / Partnership - New York - Slate, Avenue Realty Buy Manhattan Apartment Building for $32M",New York,New York,Apartment,Unknown,JLL,Unknown Stage,excluded,no clear development milestone,,Reappearing,32,73,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Slate, Avenue Realty Buy Manhattan Apartment Building for $32M",REBusiness Online,https://rebusinessonline.com/slate-avenue-realty-buy-manhattan-apartment-building-for-32m/,Medium
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0061,"Office-to-Residential Conversion - Sun Belt - Portman to Bring 30,000 SF Food Hall to Savona Mill Redevelopment in Charlotte",80,LC-20260528-068,"Portman to Bring 30,000 SF Food Hall to Savona Mill Redevelopment in Charlotte",Sun Belt,Charlotte,Office-to-Residential Conversion,Unknown,Unknown,Site Acquisition / Site Control,excluded,no clear development milestone,,Reappearing,27,73,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Office-to-Residential Conversion; 2026,"Portman to Bring 30,000 SF Food Hall to Savona Mill Redevelopment in Charlotte",REBusiness Online,https://rebusinessonline.com/portman-to-bring-30000-sf-food-hall-to-savona-mill-redevelopment-in-charlotte/,Medium
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0116,Office-to-Residential Conversion - Other / Unknown - Milwaukee Office-to-Multifamily Redevelopment Conversion Project Secures $114M Rehabilitat...,80,LC-20260528-064,Colibri Commons Affordable Housing Opens in East Palo Alto,Other / Unknown,Unknown,Affordable Housing,Unknown,Unknown,Site Acquisition / Site Control,construction_delivery_watch,matched opening,Site Acquisition / Site Control,Reappearing,20,73,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; 2026,Colibri Commons Affordable Housing Opens in East Palo Alto,SF YIMBY,https://sfyimby.com/2026/05/colibri-commons-affordable-housing-opens-in-east-palo-alto.html,Medium
2026-05-28,20260528-230155-27f9735b,PRJ-20260528-0057,Acquisition - California - Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily...,80,LC-20260528-024,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,Senior Housing,Unknown,JLL,Unknown Stage,excluded,no clear development milestone,Unknown Stage,Reappearing,61,72,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,JLL Arranges $252M Financing for Huntington Beach Seniors Project,Connect CRE Orange County,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,Medium
