run_date,run_id,run_timestamp,entity_type,entity_name,signal_type,market_or_region,residential_sector,first_seen_date,last_seen_date,observation_count,current_run_signal_count,persistence_score,momentum_direction,signal_acceleration,recurring_signal_label,historical_importance_score,longitudinal_conviction_score,institutional_persistence_score,capital_flow_strength_score
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Lincoln Property Company -> California,Entitlement / Permitting,California,,2026-05-28,2026-06-01,9,0,79,Weakening,0,Fading,69,75,82,61
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Lincoln Property Company -> Los Angeles,Entitlement / Permitting,California,,2026-05-28,2026-06-01,9,0,79,Weakening,0,Fading,69,75,82,61
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,JLL -> California,Disposition / Seller,California,,2026-06-02,2026-06-02,8,0,78,Weakening,0,Fading,69,74,82,60
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,JLL -> JLL,Pricing / Valuation Signal,California,,2026-06-02,2026-06-04,6,1,78,Stable,0,Persistent,69,74,82,60
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,MacFarlane Partners -> California,Entitlement / Permitting,San Francisco / California,,2026-06-02,2026-06-02,8,0,78,Weakening,0,Fading,69,74,82,60
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> Santa Monica,Entitlement / Permitting,Los Angeles / California,,2026-06-01,2026-06-04,7,1,77,Stable,0,Persistent,69,74,81,60
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,Nob Hill Acquisition ArtHaus Partners,Capital Inflow,San Francisco / California,Apartment,2026-06-04,2026-06-04,2,1,62,Stable,0,Emerging,69,65,74,54
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,northmarq,Disposition / Exit,California,Apartment,2026-05-22,2026-05-27,9,0,61,Weakening,0,Fading,69,64,73,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,CBRE,Development Capital Deployment,Los Angeles / California,Office-to-Residential Conversion,2026-06-02,2026-06-02,4,0,60,Weakening,0,Fading,69,64,72,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,MacFarlane Partners,Development Capital Deployment,San Francisco / California,Senior Housing,2026-06-02,2026-06-02,4,0,60,Weakening,0,Fading,69,64,72,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,Marcus & Millichap,Capital Outflow / Exit,Los Angeles / California; Other / Unknown,Apartment,2026-06-02,2026-06-02,4,0,60,Weakening,0,Fading,69,64,72,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,PCCP,Capital Inflow,Riverside / California,Apartment,2026-06-02,2026-06-02,4,0,60,Weakening,0,Fading,69,64,72,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Market / Region,Los Angeles,Developer Strategy,Los Angeles,,2026-05-19,2026-06-04,32,1,98,Stable,0,Persistent,68,86,72,60
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Entitlement / Permitting - Los Angeles / California - Venice Dell affordable housing project notches legal win,Entitlement / Permitting,Los Angeles / California,Affordable Housing,2026-06-01,2026-06-04,7,1,82,Stable,0,Persistent,68,76,64,54
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Office-to-Residential Conversion - Los Angeles / California - Mayor Bass: Adaptive Reuse Key to Revitalizing Downtown LA,Office-to-Residential Conversion,Los Angeles / California,Office-to-Residential Conversion,2026-06-01,2026-06-04,7,1,81,Stable,0,Persistent,68,76,63,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Entitlement / Permitting - Los Angeles / California - New plan unveiled for West Hollywood's Melrose Triangle development,Entitlement / Permitting,Los Angeles / California,Apartment,2026-06-01,2026-06-04,7,1,80,Stable,0,Persistent,68,75,62,53
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,Miami Apartments Madison Realty Capital,Refinancing / Recapitalization,Miami / Florida,Apartment,2026-06-02,2026-06-04,6,1,79,Stable,0,Persistent,68,75,82,81
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,Belay Investment Group Expand into San Francisco,Capital Inflow,San Francisco / California,Multifamily,2026-06-04,2026-06-04,2,1,58,Stable,0,Emerging,68,62,72,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Market / Region,California,Developer Strategy,California,,2026-05-19,2026-06-04,28,1,96,Stable,0,Persistent,67,84,70,59
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Wood Partners -> northmarq,Financing Relationship,Atlanta / Georgia,,2026-06-01,2026-06-04,9,1,94,Stable,0,Persistent,67,83,90,87
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Entitlement / Permitting - California - 80 homes coming to 824 S. Gladys Ave. in San Gabriel,Entitlement / Permitting,California,Mixed-Use Residential,2026-06-01,2026-06-04,7,1,78,Stable,0,Persistent,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Entitlement / Permitting,California,Apartment,2026-05-28,2026-06-01,9,0,78,Weakening,0,Fading,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,JLL,General Project Signal,California,Senior Housing,2026-06-02,2026-06-04,6,1,78,Stable,0,Persistent,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",JV / Partnership,Los Angeles,Affordable Housing,2026-05-28,2026-06-01,9,0,78,Weakening,0,Fading,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,Lincoln Property Company,entitlement; operational technology / AI adoption,California,Apartment,2026-05-28,2026-06-01,9,0,78,Weakening,0,Fading,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,Lincoln Property Company,Entitlement / Permitting,California,Apartment,2026-05-28,2026-06-01,9,0,78,Weakening,0,Fading,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,Modular / Construction Innovation,Los Angeles,Affordable Housing,2026-05-28,2026-06-01,9,0,78,Weakening,0,Fading,67,74,62,52
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Lincoln Property Company -> California,Entitlement / Permitting,Santa Monica / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Lincoln Property Company -> Los Angeles,Entitlement / Permitting,Santa Monica / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Lincoln Property Company -> Santa Monica,Entitlement / Permitting,Santa Monica / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> California,Entitlement / Permitting,San Francisco / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> California,JV / Partnership,Santa Monica / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> California,JV / Partnership,San Francisco / California,,2026-06-04,2026-06-04,6,3,73,Stable,0,Persistent,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> San Francisco,Entitlement / Permitting,San Francisco / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> Santa Monica,JV / Partnership,Santa Monica / California,,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,67,71,79,58
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Blackstone -> Blackstone,JV / Partnership,Riverside / California,,2026-06-04,2026-06-04,4,2,71,Stable,0,Persistent,67,69,78,57
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Construction Financing - Los Angeles / California - PSRS Arranges $6.8M in Construction Financing for Affordable Housing Project in North Holl...,Construction Financing,Los Angeles / California,Affordable Housing,2026-06-04,2026-06-04,2,1,57,Stable,0,Emerging,67,61,51,64
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,PSRS,refinancing,Los Angeles / California,Affordable Housing,2026-06-04,2026-06-04,2,1,57,Stable,0,Emerging,67,61,51,64
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> California,Financing Relationship,California,,2026-05-27,2026-06-01,3,0,51,Weakening,0,Fading,67,57,68,69
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> walker & dunlop,Financing Relationship,California,,2026-05-27,2026-06-01,3,0,51,Weakening,0,Fading,67,57,68,69
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,CBRE,Office-to-Residential Conversion,Los Angeles / California,Office-to-Residential Conversion,2026-06-02,2026-06-04,6,1,76,Stable,0,Persistent,66,72,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,Kayne Anderson Real Estate,Refinancing / Recapitalization,Atlanta / Georgia,Student Housing,2026-06-02,2026-06-04,6,1,75,Stable,0,Persistent,66,71,80,79
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,Alliance Residential,JV / Partnership,California,Apartment,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,GP / Developer,Alliance Residential,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,California,Apartment,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,Berkadia,Refinancing,Florida,Multifamily,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,80,79
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Institutional Capital Partner,Crescent Communities,Refinancing / Recapitalization,Florida,Multifamily,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,80,79
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,"Disposition / Exit - Los Angeles - Covina Apartments Trade on In-Place Cash Flow, Rental Upside",Disposition / Exit,Los Angeles,Apartment,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Entitlement / Permitting,Los Angeles,Affordable Housing,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,Entitlement / Permitting - Los Angeles - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Entitlement / Permitting,Los Angeles,Apartment,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,Freddie Mac,Refinancing,New York,Apartment,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,80,79
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Deal / Project,"JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",JV / Partnership,California,Apartment,2026-05-29,2026-06-01,8,0,74,Weakening,0,Fading,66,71,60,51
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,Berkadia,Refinancing,Sarasota / Florida,Multifamily,2026-06-01,2026-06-02,7,0,73,Weakening,0,Fading,66,70,79,78
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,CBRE -> California,Acquisition / Buyer,California,,2026-05-21,2026-06-04,4,1,69,Stable,0,Persistent,66,68,77,57
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> CBRE,Financing Relationship,Los Angeles / California,,2026-06-01,2026-06-01,2,0,47,Weakening,0,Fading,66,55,66,68
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,Berkadia,Construction Financing,Los Angeles,Affordable Housing,2026-05-20,2026-05-20,4,0,31,Weakening,0,Dormant,66,45,58,61
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,JLL,Disposition / Exit,Atlanta / Georgia,Apartment,2026-06-01,2026-06-04,9,1,92,Stable,0,Persistent,65,81,88,66
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Lender / Debt Provider,northmarq,Disposition / Exit,Atlanta / Georgia,Apartment,2026-06-01,2026-06-04,9,1,92,Stable,0,Persistent,65,81,88,66
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Relationship Edge,Los Angeles -> South Florida,Financing Relationship,Miami / Florida,,2026-06-01,2026-06-04,9,1,87,Stable,0,Persistent,65,78,86,84
