run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-011,PRJ-20260521-0049,"General Project Signal - Sun Belt - JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas",Sun Belt,Dallas,JPI,Mixed-Use Residential,95,100,85,60,94,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-010,PRJ-20260521-0054,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Sun Belt,Houston,Blackstone,General Residential,95,100,85,60,94,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-021,PRJ-20260521-0121,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,Sun Belt,Phoenix,Unknown,Multifamily,95,100,80,65,85,86,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,4,19,Needs Review,Confirmed,Immediate strategic review,"4 source file(s), 19 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-027,PRJ-20260521-0035,"Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",Arizona,Arizona,Unknown,General Residential,95,100,80,75,80,86,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,8,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-019,PRJ-20260521-0100,Office-to-Residential Conversion - New York - Partnership Receives $97M in Financing for Multifamily Adaptive Reuse Project in Harlem,New York,New York,Unknown,Affordable Housing,95,100,80,60,88,85,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,19,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 19 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-025,PRJ-20260521-0149,Acquisition - Texas - Apartment Investor Targets San Antonio Value-Add Rental Assets,Texas,Texas,Unknown,Apartment,95,100,70,75,83,85,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,8,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-013,PRJ-20260521-0126,"Acquisition - Southeast - IPA Brokers Sale of 157-Unit Apartment Community in Lake Charles, Louisiana",Southeast,Southeast,Unknown,Apartment,95,100,60,75,92,84,High Confidence,Institutional Watch,Very Low,Persistent,6,6,Consistent,Confirmed,Add to executive watchlist,"6 source file(s), 6 observation(s), latest stage Delivery / Opening, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-018,PRJ-20260521-0103,Acquisition - Other / Unknown - Eastern Union Secures $125.3M Acquisition Loan for Chicago Apartment Property,Unknown,Unknown,Brookfield,Apartment,95,100,75,60,87,84,High Confidence,Institutional Watch,Very Low,Persistent,5,6,Needs Review,Confirmed,Add to executive watchlist,"5 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-014,PRJ-20260521-0083,"General Project Signal - Sun Belt - Southern Land Begins Leasing 177-Unit Multifamily Project in White Plains, New York",Sun Belt,Nashville,Unknown,Apartment,95,92,70,75,86,84,High Confidence,Institutional Watch,Very Low,Fading,4,4,Consistent,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-026,PRJ-20260521-0055,JV / Partnership - Sun Belt - Eastham Capital Sells 194-Unit Apartment Complex in Southeast Houston,Sun Belt,Houston,Unknown,Apartment,95,100,60,75,82,82,High Confidence,Institutional Watch,Very Low,Persistent,4,7,Consistent,Confirmed,Add to executive watchlist,"4 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-009,PRJ-20260521-0074,Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...,California,Los Angeles,Unknown,Office-to-Residential Conversion,65,100,70,65,99,80,High Confidence,Institutional Watch,Very Low,Persistent,3,23,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 23 observation(s), latest stage Delivery / Opening, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-015,PRJ-20260521-0095,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",Unknown,National,Unknown,Student Housing,65,100,80,60,91,80,High Confidence,Institutional Watch,Very Low,Persistent,3,15,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 15 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-037,PRJ-20260521-0042,"General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant",California,Unknown,AvalonBay,Apartment,80,100,85,60,69,80,High Confidence,Institutional Watch,Very Low,Persistent,4,7,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-012,PRJ-20260521-0079,Fresh renderings for mixed-use project at 3205 Ocean Park Blvd. in Santa Monica,Southeast,Los Angeles,Unknown,Apartment,65,100,60,65,97,77,High Confidence,Institutional Watch,Low,Persistent,4,9,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 9 observation(s), latest stage Early Site Signal, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-041,PRJ-20260521-0132,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Sun Belt,Unknown,Blackstone,General Residential,70,84,85,60,64,74,High Confidence,Institutional Watch,Low,Persistent,3,6,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-045,PRJ-20260521-0115,Modular / Construction Innovation - Other / Unknown - Greystar Breaks Ground on Its First Modular Massachusetts Project,Other / Unknown,Unknown,Greystar,Apartment,85,92,65,60,57,73,High Confidence,Institutional Watch,Low,Likely Noise,4,4,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-020,PRJ-20260521-0151,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,Unknown,U.S.,Unknown,Apartment,65,84,70,60,82,72,High Confidence,Institutional Watch,Low,Persistent,3,6,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-058,PRJ-20260521-0146,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Unknown,Wood Partners,Apartment,70,84,85,60,54,72,High Confidence,Institutional Watch,Low,Persistent,3,6,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-024,PRJ-20260521-0076,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",National,Los Angeles,Unknown,Apartment,65,92,60,60,78,71,High Confidence,Institutional Watch,Low,Likely Noise,4,4,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-022,PRJ-20260521-0077,NYC unveils plan to speed up affordable housing development,New York,Los Angeles,Unknown,Affordable Housing,65,92,60,60,78,71,High Confidence,Institutional Watch,Low,Likely Noise,4,4,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-030,PRJ-20260521-0093,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,National,Other / Unknown,Unknown,Apartment,95,100,70,60,78,71,High Confidence,Institutional Watch,Low,Persistent,7,24,Needs Review,Confirmed,Add to executive watchlist,"7 source file(s), 24 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-038,PRJ-20260521-0048,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,Other / Unknown,Los Angeles,Unknown,Apartment,65,100,60,60,67,71,High Confidence,Institutional Watch,Low,Persistent,3,16,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 16 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-039,PRJ-20260521-0078,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Other / Unknown,Los Angeles,Unknown,Affordable Housing,65,100,60,60,67,71,High Confidence,Institutional Watch,Low,Persistent,3,49,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 49 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-059,PRJ-20260521-0141,"General Project Signal - Sun Belt - JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas",Sun Belt,Unknown,JPI,Mixed-Use Residential,70,79,85,60,52,70,High Confidence,Institutional Watch,Low,Persistent,3,5,Needs Review,Confirmed,Add to executive watchlist,"3 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-023,PRJ-20260521-0069,Modular / Construction Innovation - Other / Unknown - Greystar Breaks Ground on Its First Modular Massachusetts Project,Unknown,Unknown,Greystar,Apartment,65,69,75,60,76,69,Moderate Confidence,Early Institutional Signal,Low,Likely Noise,3,3,Needs Review,Confirmed,Monitor for confirmation,"3 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-029,PRJ-20260521-0118,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,Other / Unknown,Unknown,Unknown,Affordable Housing,95,100,50,65,79,68,Moderate Confidence,Early Institutional Signal,Low,Persistent,7,49,Needs Review,Confirmed,Monitor for confirmation,"7 source file(s), 49 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-036,PRJ-20260521-0075,Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...,Los Angeles,Unknown,Unknown,Affordable Housing,95,100,60,60,70,68,Moderate Confidence,Early Institutional Signal,Low,Persistent,4,23,Needs Review,Confirmed,Monitor for confirmation,"4 source file(s), 23 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-040,PRJ-20260521-0147,"General Project Signal - Sun Belt - Southern Land Begins Leasing 177-Unit Multifamily Project in White Plains, New York",Sun Belt,Unknown,Unknown,Apartment,70,100,60,60,67,62,Moderate Confidence,Early Institutional Signal,Moderate,Persistent,3,35,Needs Review,Confirmed,Monitor for confirmation,"3 source file(s), 35 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-048,PRJ-20260521-0037,Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Renovate the Property,Other / Unknown,Los Angeles,Unknown,Apartment,45,81,60,60,63,62,Moderate Confidence,Early Institutional Signal,Moderate,Persistent,2,9,Needs Review,Confirmed,Monitor for confirmation,"2 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-042,PRJ-20260521-0033,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,California,Anaheim,Unknown,General Residential,45,46,60,95,55,59,Moderate Confidence,Early Institutional Signal,Moderate,Stable,2,2,Consistent,Partial,Monitor for confirmation,"2 source file(s), 2 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-043,PRJ-20260521-0053,Affordable housing slated for 1756 N. Serrano Ave. in Los Feliz,California,Hollywood,Unknown,Affordable Housing,45,46,60,95,54,59,Moderate Confidence,Early Institutional Signal,Moderate,Stable,2,2,Consistent,Partial,Monitor for confirmation,"2 source file(s), 2 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-031,PRJ-20260521-0154,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,Unknown,Unknown,Unknown,Affordable Housing,45,100,50,65,77,58,Moderate Confidence,Early Institutional Signal,Moderate,Persistent,2,28,Needs Review,Confirmed,Monitor for confirmation,"2 source file(s), 28 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-028,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,Unknown,Unknown,Unknown,Affordable Housing,45,88,60,60,79,57,Moderate Confidence,Early Institutional Signal,Moderate,Persistent,1,14,Needs Review,Confirmed,Monitor for confirmation,"1 source file(s), 14 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-082,PRJ-20260521-0150,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,National,U.S.,Unknown,Apartment,75,51,60,60,32,56,Moderate Confidence,Early Institutional Signal,Moderate,Likely Noise,2,3,Needs Review,Partial,Monitor for confirmation,"2 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-055,PRJ-20260521-0056,Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,California,Koreatown,Unknown,Affordable Housing,45,46,60,75,49,55,Moderate Confidence,Early Institutional Signal,Moderate,Fading,2,2,Consistent,Partial,Monitor for confirmation,"2 source file(s), 2 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-067,PRJ-20260521-0059,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Los Angeles,L.A.,Unknown,Multifamily,75,46,60,60,34,55,Moderate Confidence,Early Institutional Signal,Moderate,Likely Noise,2,2,Needs Review,Partial,Monitor for confirmation,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-032,PRJ-20260521-0027,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,California,California,Unknown,Affordable Housing,45,28,70,60,64,53,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-054,PRJ-20260521-0058,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,California,L.A.,Unknown,Multifamily,45,46,60,60,49,52,Weak Signal,Speculative,Moderate,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-057,PRJ-20260521-0050,Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Park Neighborhood of Los Angeles,California,Echo Park,Unknown,Multifamily,45,46,60,60,48,52,Weak Signal,Speculative,Moderate,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-086,PRJ-20260521-0136,Eaton Vance Picks Charlotte Rental Community for $65.8M,Sun Belt,Unknown,Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,General Residential,50,33,85,60,28,52,Weak Signal,Speculative,Moderate,Likely Noise,1,3,Needs Review,Partial,Track only,"1 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-087,PRJ-20260521-0129,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,Unknown,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,General Residential,50,33,85,60,28,52,Weak Signal,Speculative,Moderate,Likely Noise,1,3,Needs Review,Partial,Track only,"1 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-088,PRJ-20260521-0130,Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,Sun Belt,Unknown,Acquisition - Sun Belt - Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,General Residential,50,33,85,60,28,52,Weak Signal,Speculative,Moderate,Likely Noise,1,3,Needs Review,Partial,Track only,"1 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-089,PRJ-20260521-0131,US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Sun Belt,Unknown,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,General Residential,50,33,85,60,28,52,Weak Signal,Speculative,Moderate,Likely Noise,1,3,Needs Review,Partial,Track only,"1 source file(s), 3 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-056,PRJ-20260521-0153,Modular / Construction Innovation - Other / Unknown - Greystar Breaks Ground on Its First Modular Massachusetts Project,Unknown,Unknown,Greystar,Apartment,45,46,55,60,49,51,Weak Signal,Speculative,Moderate,Likely Noise,2,2,Needs Review,Partial,Track only,"2 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-072,PRJ-20260521-0135,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Unknown,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-073,PRJ-20260521-0127,American Landmark Apartments Acquires 400-Unit Multifamily Community in Metro Atlanta,Sun Belt,Unknown,Acquisition - Sun Belt - American Landmark Apartments Acquires 400-Unit Multifamily Community in Metro Atlanta,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-074,PRJ-20260521-0045,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,California,Unknown,General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-075,PRJ-20260521-0091,"Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",National,Unknown,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-076,PRJ-20260521-0039,"CBRE Negotiates Sale of 24,660 SF Industrial Property in San Marcos, California",California,Unknown,"Acquisition - California - CBRE Negotiates Sale of 24,660 SF Industrial Property in San Marcos, California",General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-077,PRJ-20260521-0066,Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Los Angeles,Unknown,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-080,PRJ-20260521-0046,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,Unknown,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-081,PRJ-20260521-0043,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,Unknown,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,SQ-20260521-084,PRJ-20260521-0041,Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,California,Unknown,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,General Residential,50,28,85,60,30,51,Weak Signal,Speculative,Moderate,Likely Noise,1,2,Needs Review,Partial,Track only,"1 source file(s), 2 observation(s), latest stage Unknown Stage, identity confidence 100"
