run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0047,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,80,2026-05-21 23:01:48,"Acquisition - California - Marcus & Millichap Brokers $14M Sale, Financing of Indiana Property",Acquisition,Apartment,Apartment,California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$14M; $14M; $14.1 million,$14M,$14m,,,,,,,,73,Useful Deal Signal,Pricing benchmark,"Marcus & Millichap Brokers $14M Sale, Financing of Indiana Property",Connect CRE,https://www.connectcre.com/stories/marcus-millichap-brokers-14m-sale-financing-of-indiana-property/,100,DFP-ABE62D9666,65,"Acquisition - Acquisition - California - Marcus & Millichap Brokers $14M Sale, Financing of Indiana Property",Acquisition - Unknown - California,DCL-20260521-011,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0047,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,80,2026-05-21 23:01:48,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Entitlement / Permitting,Affordable Housing,Affordable Housing,California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,301 apartments,,,,,,,,,,permitting,73,Useful Deal Signal,Entitlement / zoning watch,Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Urbanize LA,https://la.urbanize.city/post/affordable-housing-unwrapped-611-s-hobart-blvd-koreatown,100,DFP-70688DBB3C,65,Entitlement / Permitting - Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Entitlement / Permitting - Unknown - California,DCL-20260521-012,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0118,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,2026-05-21 23:01:48,Refinancing - Other / Unknown - Northmarq Provides $13.5M Refinancing for Two Multifamily Properties in Metro Twin Cities,Refinancing,Affordable Housing,Affordable Housing,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,Other / Unknown,165 units,$13.5M; $13.5M; $13.5 million,$13.5M,,,,,,,,,73,Useful Deal Signal,Capital market signal,Northmarq Provides $13.5M Refinancing for Two Multifamily Properties in Metro Twin Cities,REBusiness Online,https://rebusinessonline.com/northmarq-provides-13-5m-refinancing-for-two-multifamily-properties-in-metro-twin-cities/,100,DFP-712F127AEB,75,Refinancing - Refinancing - Other / Unknown - Northmarq Provides $13.5M Refinancing for Two Multifamily Properties in Metro Twin Cities,Refinancing - Unknown - Fannie Mae - Other / Unknown,DCL-20260521-013,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0124,"Entitlement / Permitting - Southeast - High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",100,2026-05-21 23:01:48,"Entitlement / Permitting - Southeast - High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",Entitlement / Permitting,Apartment,Apartment,Southeast,Southeast,Southeast,Camden Property Trust,Camden Property Trust,camden,Unknown,Unknown,camden,camden,Southeast,,,,,,,,,,,,72,Useful Deal Signal,Entitlement / zoning watch,"High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",REBusiness Online,https://rebusinessonline.com/high-street-camden-advance-plans-for-400-unit-apartment-development-in-durham/,92,DFP-75E591FE85,70,"Entitlement / Permitting - Entitlement / Permitting - Southeast - High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",Entitlement / Permitting - Camden Property Trust - Southeast,DCL-20260521-014,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0096,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,100,2026-05-21 23:01:48,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership,Unknown Residential,General Residential,New York,New York,New York,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,New York,,$5 billion; $5 billion,,,,,,,,,,71,Useful Deal Signal,GP partnership reference,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Blackstone Real Estate,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/,60,DFP-588F766601,80,JV / Partnership - JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - Blackstone - New York,DCL-20260521-015,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0075,Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...,80,2026-05-21 23:01:48,Disposition / Exit - Los Angeles - Avison Young Markets Echo Park Multifamily Portfolio,Disposition / Exit,Apartment,Apartment,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,190 units,,,,,,,,,,,69,Useful Deal Signal,Entitlement / zoning watch,Avison Young Markets Echo Park Multifamily Portfolio,Connect CRE,https://www.connectcre.com/stories/avison-young-markets-echo-park-multifamily-portfolio/,100,DFP-4E45D6C4AD,65,Disposition / Exit - Disposition / Exit - Los Angeles - Avison Young Markets Echo Park Multifamily Portfolio,Disposition / Exit - Unknown - Los Angeles,DCL-20260521-016,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0100,Office-to-Residential Conversion - New York - Partnership Receives $97M in Financing for Multifamily Adaptive Reuse Project in Harlem,80,2026-05-21 23:01:48,Disposition / Exit - New York - Berkadia Finalizes Sale of Garden-Style Elizabeth Apartments,Disposition / Exit,Apartment,Apartment,New York,New York,New York,Unknown,Unknown,Unknown,berkadia,Berkadia,Unknown,Unknown,New York,,$8; $168,$8,,,,,,,,,69,Useful Deal Signal,Capital market signal,Berkadia Finalizes Sale of Garden-Style Elizabeth Apartments,Connect CRE,https://www.connectcre.com/stories/berkadia-finalizes-sale-of-garden-style-elizabeth-apartments/,100,DFP-CC5534F271,75,Disposition / Exit - Disposition / Exit - New York - Berkadia Finalizes Sale of Garden-Style Elizabeth Apartments,Disposition / Exit - Unknown - New York,DCL-20260521-017,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,80,2026-05-21 23:01:48,Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit,Apartment,Apartment,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$65.8M; $65.8M; $65.8 million,$65.8m,,,,,,,,,69,Useful Deal Signal,Capital market signal,Eaton Vance Picks Charlotte Rental Community for $65.8M,Connect CRE Charlotte,https://www.connectcre.com/stories/eaton-vance-picks-charlotte-rental-community-for-65-8m/,100,DFP-BB228858D1,75,Disposition / Exit - Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit - Unknown - Sun Belt,DCL-20260521-018,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0047,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,80,2026-05-21 23:01:48,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal,Senior Housing,Senior Housing,California,California,California,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,California,,$252M; $252M; $252.1 million,$252M,,,,,,,,,66,Useful Deal Signal,Capital market signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,Connect CRE Orange County,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,85,DFP-0B566E6C3C,75,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - Unknown - California,DCL-20260521-019,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0047,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,80,2026-05-21 23:01:48,"Acquisition - California - CBRE Negotiates Sale of 24,660 SF Industrial Property in San Marcos, California",Acquisition,Unknown Residential,General Residential,California,California,California,Unknown,Unknown,Unknown,cbre,CBRE,Unknown,Unknown,California,,$4.4 million,,$4.4 million,,,,,,,,65,Useful Deal Signal,Pricing benchmark,"CBRE Negotiates Sale of 24,660 SF Industrial Property in San Marcos, California",REBusiness Online,https://rebusinessonline.com/cbre-negotiates-sale-of-24660-sf-industrial-property-in-san-marcos-california/,55,DFP-760624476C,75,"Acquisition - Acquisition - California - CBRE Negotiates Sale of 24,660 SF Industrial Property in San Marcos, California",Acquisition - Unknown - California,DCL-20260521-020,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0081,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,2026-05-21 23:01:48,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Construction Financing,Apartment,Apartment,Sun Belt,Miami,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$91.8M; $91.8M; $91.8 million,$91.8M,,,,,,,,,65,Useful Deal Signal,Capital market signal,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Connect CRE Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,100,DFP-3213D240BF,65,Construction Financing - Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Construction Financing - Unknown - Sun Belt,DCL-20260521-021,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0054,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,100,2026-05-21 23:01:48,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech,Unknown Residential,General Residential,Sun Belt,Houston,Sun Belt,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,Sun Belt,,$1 Billion; $1 Billion; $1 Billion,,$1 Billion,,,,,,,,65,Useful Deal Signal,Pricing benchmark,VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton to Fund Growth and Acquisition of Propell,Blackstone Real Estate,https://www.blackstone.com/news/press/voltagrid-announces-1-billion-strategic-equity-investment-from-blackstone-and-halliburton-to-fund-growth-and-aquisition-of-propell/,54,DFP-3111B08007,80,Operational / Property Management Tech - Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech - Blackstone - Sun Belt,DCL-20260521-022,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0052,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,80,2026-05-21 23:01:48,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Project Signal,Apartment,Apartment,Florida,Florida,Florida,Unknown,Unknown,Unknown,berkadia,Berkadia,Unknown,Unknown,Florida,,$401M; $401M; $401 million,$401M,,,,,,,,,63,Useful Deal Signal,Capital market signal,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Connect CRE South Florida,https://www.connectcre.com/stories/s-florida-ritz-carlton-developer-inks-401m-bridge-loan/,100,DFP-732A1631F7,75,General Project Signal - General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,General Project Signal - Unknown - Florida,DCL-20260521-023,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0118,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,2026-05-21 23:01:48,Acquisition - Other / Unknown - Walker & Dunlop Arranges $71.5M Acquisition Financing for Virginia Student Housing Communi...,Acquisition,Student Housing,Student Housing,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Other / Unknown,,$71.5M; $71.5 million; $71.5m,$71.5M,$71.5M,,,,,,,,62,Useful Deal Signal,Pricing benchmark,Walker & Dunlop Arranges $71.5M Acquisition Financing for Virginia Student Housing Community Current Midtown,Yield PRO,https://yieldpro.com/2026/05/current-midtown/,96,DFP-FEE7A3B791,65,Acquisition - Acquisition - Other / Unknown - Walker & Dunlop Arranges $71.5M Acquisition Financing for Virginia Student Housing Communi...,Acquisition - Unknown - Other / Unknown,DCL-20260521-024,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0075,Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...,80,2026-05-21 23:01:48,Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...,Disposition / Exit,Multifamily,Multifamily,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,190 units,,,,,,,,,,,62,Useful Deal Signal,Entitlement / zoning watch,Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Park Neighborhood of Los Angeles,Yield PRO,https://yieldpro.com/2026/05/vista-and-park/,79,DFP-5E150086E8,65,Disposition / Exit - Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...,Disposition / Exit - Unknown - Los Angeles,DCL-20260521-025,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0081,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,2026-05-21 23:01:48,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Refinancing,Apartment,Apartment,Sun Belt,Miami,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$130M; $130M; $130 million,$130m,,,,,,,,,62,Useful Deal Signal,Capital market signal,Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/dwight-capital-closes-130m-hud-refi-on-n-miami-apartments/,92,DFP-E6D2F42FCA,65,Refinancing - Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Refinancing - Unknown - Sun Belt,DCL-20260521-026,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0085,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",100,2026-05-21 23:01:48,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",General Project Signal,Apartment,Apartment,National,National,Unknown,AvalonBay,AvalonBay,equity residential,Unknown,Unknown,equity residential,equity residential,National,,$69B; $69b,,,,,,,,,,61,Useful Deal Signal,Underwriting benchmark,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Bisnow,https://www.bisnow.com/national/news/capital-markets/avalonbay-equity-residential-all-stock-merger-creating-180000-apartment-giant-134679,89,DFP-A82CF81D10,80,"General Project Signal - General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",General Project Signal - AvalonBay - National,DCL-20260521-027,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0059,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,2026-05-21 23:01:48,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Entitlement / Permitting,Multifamily,Multifamily,Los Angeles,L.A.,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,,,,,,,,,,permit,60,Useful Deal Signal,Entitlement / zoning watch,Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Urbanize LA,https://la.urbanize.city/post/developer-revives-plan-best-western-hotel-2645-s-western-ave-jefferson-park,91,DFP-1EA4D4DDB2,55,Entitlement / Permitting - Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Entitlement / Permitting - Unknown - Los Angeles,DCL-20260521-028,1
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0100,Office-to-Residential Conversion - New York - Partnership Receives $97M in Financing for Multifamily Adaptive Reuse Project in Harlem,80,2026-05-21 23:01:48,Office-to-Residential Conversion - New York - Partnership Receives $97M in Financing for Multifamily Adaptive Reuse Project in Harlem,Office-to-Residential Conversion,Office-to-Residential,Affordable Housing,New York,New York,New York,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$97M; $97M; $97m,$97M,,,,,,,,,60,Useful Deal Signal,Capital market signal,Partnership Receives $97M in Financing for Multifamily Adaptive Reuse Project in Harlem,REBusiness Online,https://rebusinessonline.com/partnership-receives-97m-in-financing-for-multifamily-adaptive-reuse-project-in-harlem/,98,DFP-D62308EBD6,65,Office-to-Residential Conversion - Office-to-Residential Conversion - New York - Partnership Receives $97M in Financing for Multifamily Adaptive Reuse Project in Harlem,Office-to-Residential Conversion - Unknown - New York,DCL-20260521-029,1
