run_date,run_id,run_timestamp,canonical_source_entity,canonical_target_entity,relationship_type,market,deal_type,first_seen_date,last_seen_date,repeat_interaction_count,relationship_persistence_score,partnership_stability_label,strategic_relationship_label,capital_alignment_label,relationship_momentum,current_run_signal_count
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-19,2026-05-21,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Hines,New York,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Hines,hines,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Hines,JLL,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,10,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JLL,California,Market Expansion,California,General Project Signal,2026-05-20,2026-05-21,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JLL,JLL,Financing Relationship,California,Construction Financing,2026-05-19,2026-05-21,11,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JLL,California,Financing Relationship,California,Construction Financing,2026-05-19,2026-05-21,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,New York,Disposition / Seller,New York,Disposition / Exit,2026-05-20,2026-05-20,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-20,2026-05-20,8,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,Entitlement / Permitting,Los Angeles,Entitlement / Permitting,2026-05-19,2026-05-21,13,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,3
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,Market Expansion,Los Angeles,Office-to-Residential Conversion,2026-05-19,2026-05-21,20,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,3
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-21,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Berkadia,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-21,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Sun Belt,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-21,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,JLL,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Sun Belt,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-19,2026-05-21,24,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,4
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,New York,New York,Financing Relationship,New York,Construction Financing,2026-05-19,2026-05-20,6,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,PMG,Sun Belt,Financing Relationship,Sun Belt,Construction Financing,2026-05-19,2026-05-20,9,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,CBRE,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Fannie Mae,Financing Relationship,Sun Belt,BTR / Build-to-Rent,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,Entitlement / Permitting,Sun Belt,Entitlement / Permitting,2026-05-19,2026-05-21,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-19,2026-05-21,20,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,4
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-21,33,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,6
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,JLL,Financing Relationship,Sun Belt,Disposition / Exit,2026-05-19,2026-05-21,7,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,Financing Relationship,Sun Belt,Refinancing,2026-05-19,2026-05-21,22,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,4
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Houston,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-20,2026-05-20,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,Development Activity,Sun Belt,Development Start,2026-05-19,2026-05-20,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,JV / Partnership,Sun Belt,JV / Partnership,2026-05-20,2026-05-21,9,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Accelerating,3
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,walker & dunlop,Financing Relationship,Sun Belt,Acquisition,2026-05-20,2026-05-20,8,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Sun Belt,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-19,2026-05-21,28,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,6
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,UDR,New York,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Wood Partners,northmarq,Financing Relationship,Sun Belt,Disposition / Exit,2026-05-19,2026-05-21,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Wood Partners,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-19,2026-05-21,15,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,3
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-05-21,4,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,California,Disposition / Seller,California,Disposition / Exit,2026-05-19,2026-05-19,3,97,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,California,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,3,94,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,California,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,3,94,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,New York,New York,Market Expansion,New York,Office-to-Residential Conversion,2026-05-20,2026-05-21,4,94,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Houston,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-20,3,93,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,3,92,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Texas,Acquisition / Buyer,Texas,Acquisition,2026-05-20,2026-05-21,4,91,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,New York,Entitlement / Permitting,New York,Entitlement / Permitting,2026-05-20,2026-05-21,4,89,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,New York,New York,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,3,89,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,National,Development Activity,National,Development Start,2026-05-20,2026-05-20,3,87,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,AvalonBay,equity residential,Capital Flow,National,General Project Signal,2026-05-21,2026-05-21,2,73,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Blackstone,Blackstone,Capital Flow,Sun Belt,Operational / Property Management Tech,2026-05-20,2026-05-21,2,72,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,AvalonBay,Los Angeles,Pricing / Valuation Signal,National,General Project Signal,2026-05-21,2026-05-21,2,68,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,California,California,Acquisition / Buyer,California,Acquisition,2026-05-21,2026-05-21,2,68,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JPI,Sun Belt,Market Expansion,Sun Belt,General Project Signal,2026-05-21,2026-05-21,2,68,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Berkadia,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,2,68,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,UDR,udr,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,2,68,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,AvalonBay,National,Market Expansion,National,General Project Signal,2026-05-21,2026-05-21,2,67,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Berkadia,Berkadia,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,2,67,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,CBRE,JV / Partnership,California,JV / Partnership,2026-05-20,2026-05-20,2,67,Fading,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,2,67,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,BGO,JLL,Financing Relationship,Sun Belt,Acquisition,2026-05-20,2026-05-20,2,66,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Berkadia,Los Angeles,Financing Relationship,Los Angeles,Construction Financing,2026-05-20,2026-05-20,2,66,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Blackstone,Blackstone,Innovation / Construction Strategy,Sun Belt,Operational / Property Management Tech,2026-05-20,2026-05-21,2,66,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,California,cushman,Financing Relationship,California,Office-to-Residential Conversion,2026-05-19,2026-05-19,2,66,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JLL,JLL,Financing Relationship,Seattle,Construction Financing,2026-05-20,2026-05-20,2,66,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,California,JV / Partnership,California,JV / Partnership,2026-05-20,2026-05-20,2,66,Fading,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Quarterra,"Development Start - Seattle - Quarterra, MacNaughton Advance Construction on 796-Unit Seattle MF Project",Development Activity,Seattle,Development Start,2026-05-20,2026-05-20,2,66,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Quarterra,Seattle,Development Activity,Seattle,Development Start,2026-05-20,2026-05-20,2,66,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Quarterra,Los Angeles,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-05-19,2,66,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Sun Belt,Houston,Financing Relationship,Sun Belt,Construction Financing,2026-05-20,2026-05-20,2,66,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Acquisition - Other / Unknown - Walker & Dunlop Arranges $71.5M Acquisition Financing for Virginia Student Housing Communi...,Freddie Mac,Financing Relationship,Other / Unknown,Acquisition,2026-05-20,2026-05-21,2,65,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Blackstone,Sun Belt,Market Expansion,Sun Belt,Operational / Property Management Tech,2026-05-20,2026-05-21,2,65,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Blackstone,Houston,Market Expansion,Sun Belt,Operational / Property Management Tech,2026-05-20,2026-05-21,2,65,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,"Construction Financing - Other / Unknown - Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar,...",cushman,Financing Relationship,Other / Unknown,Construction Financing,2026-05-20,2026-05-20,2,65,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JLL,Seattle,Financing Relationship,Seattle,Construction Financing,2026-05-20,2026-05-20,2,65,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,JLL,Sun Belt,Market Expansion,Sun Belt,Office-to-Residential Conversion,2026-05-19,2026-05-19,2,65,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,New York,Financing Relationship,New York,Refinancing,2026-05-20,2026-05-20,2,65,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,CBRE,Financing Relationship,Sun Belt,Acquisition,2026-05-20,2026-05-20,2,65,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,kkr,Financing Relationship,Other / Unknown,Refinancing,2026-05-20,2026-05-20,2,65,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Refinancing - Other / Unknown - KKR Provides $80M Refi on Pittsburgh Apartments,walker & dunlop,Financing Relationship,Other / Unknown,Refinancing,2026-05-20,2026-05-20,2,65,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,U.S.,Financing Relationship,National,Construction Financing,2026-05-20,2026-05-20,2,64,Fading,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,AvalonBay,equity residential,Capital Flow,California,General Project Signal,2026-05-21,2026-05-21,1,63,Emerging,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,1
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,Development Activity,Other / Unknown,Development Start,2026-05-20,2026-05-20,2,63,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Disposition / Exit - Other / Unknown - Insight Property Group Completes $17M Sale of Hunters Branch Townhome Site and Starts $174...,Disposition / Exit - Other / Unknown - Insight Property Group Completes $17M Sale of Hunters Branch Townhome Site and Starts $174...,Disposition / Seller,Other / Unknown,Disposition / Exit,2026-05-20,2026-05-20,2,63,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-20,2026-05-20,2,63,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,"General Project Signal - Southeast - Bradford Allen Opens 301-Unit Arbor House Apartments in Arlington Heights, Illinois",Southeast,Market Expansion,Southeast,General Project Signal,2026-05-20,2026-05-20,2,63,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-20,2026-05-20,2,63,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Disposition / Exit - Texas - LifeCare Sells Texas Luxury Multifamily Senior Community in Tyler Texas,Texas,Disposition / Seller,Texas,Disposition / Exit,2026-05-20,2026-05-20,2,62,Fading,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Sun Belt,Financing Relationship,Sun Belt,Construction Financing,2026-05-21,2026-05-21,2,62,Recurring,Strategic Relationship Watch,Aligned Capital Relationship,Accelerating,2
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Brookfield,Brookfield,Acquisition / Buyer,Other / Unknown,Acquisition,2026-05-21,2026-05-21,1,61,Emerging,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,1
