run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-06-27,20260627-000844-ffc034be,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-06-27 00:09:06,Index and reading order for Korean reports.,Executive
2026-06-27,20260627-000844-ffc034be,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-06-27 00:09:06,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-06-27 00:09:06,Dashboard-ready card data.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,95,2026-06-27 00:09:06,Dashboard-ready watchlist data.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,high_confidence_watchlist.csv,CSV,Quality Control,Generated,31,2026-06-27 00:09:05,Highest-confidence strategic signals.,Executive
2026-06-27,20260627-000844-ffc034be,signal_quality.csv,CSV,Quality Control,Generated,149,2026-06-27 00:09:05,Signal confidence and false-positive risk scoring.,Strategy Team
2026-06-27,20260627-000844-ffc034be,source_health.csv,CSV,Source Management,Generated,163,2026-06-27 00:08:44,Feed status and source usefulness.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-06-27 00:08:58,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-06-27 00:08:58,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,source_activation.csv,CSV,Source Management,Generated,163,2026-06-27 00:08:44,Validated source activation and source quality scoring.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,source_health_report.md,Markdown,Source Management,Generated,9,2026-06-27 00:08:44,Readable source health report.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-06-27 00:08:58,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-06-27 00:08:58,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,source_activation_report.md,Markdown,Source Management,Generated,11,2026-06-27 00:08:44,Readable source activation report.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,46,2026-06-27 00:09:05,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-06-27,20260627-000844-ffc034be,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,10,2026-06-27 00:09:05,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-06-27,20260627-000844-ffc034be,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,50,2026-06-27 00:09:05,Extracted deal and project pipeline signals.,Investment Team
2026-06-27,20260627-000844-ffc034be,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,69,2026-06-27 00:09:05,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-06-27,20260627-000844-ffc034be,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,42,2026-06-27 00:09:04,LA and Southern California asset watchlist.,US Local Team
2026-06-27,20260627-000844-ffc034be,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,555,2026-06-27 00:09:05,Canonical project identity resolution.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,persistent_asset_memory.csv,CSV,Historical Memory,Generated,149,2026-06-27 00:09:05,Persistent project memory across runs.,Development Team
2026-06-27,20260627-000844-ffc034be,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,98,2026-06-27 00:09:05,Persistent LA and Southern California asset watch.,US Local Team
2026-06-27,20260627-000844-ffc034be,entitlement_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,7,2026-06-27 00:09:03,"Zoning, permitting, entitlement, and approval signals.",Development Team
2026-06-27,20260627-000844-ffc034be,la_entitlement_watch.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,6,2026-06-27 00:09:03,LA and California entitlement watchlist.,US Local Team
2026-06-27,20260627-000844-ffc034be,development_lifecycle.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,69,2026-06-27 00:09:05,Development lifecycle stage classification.,Development Team
2026-06-27,20260627-000844-ffc034be,lifecycle_transition.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,69,2026-06-27 00:09:05,Lifecycle progression and stall tracking.,Development Team
2026-06-27,20260627-000844-ffc034be,timing_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,39,2026-06-27 00:09:03,"Timing signals for refinancing, delivery, permitting, and entry windows.",Strategy Team
2026-06-27,20260627-000844-ffc034be,market_entry_window.csv,CSV,Strategy Briefing,Generated,8,2026-06-27 00:09:03,Market entry window scoring by region.,Investment Team
2026-06-27,20260627-000844-ffc034be,gp_watchlist.csv,CSV,GP / Institutional Intelligence,Generated,26,2026-06-27 00:08:59,Emerging GP ranking and watchlist.,Strategy Team
2026-06-27,20260627-000844-ffc034be,gp_intelligence.csv,CSV,GP / Institutional Intelligence,Generated,25,2026-06-27 00:08:59,Developer and GP intelligence signals.,Strategy Team
2026-06-27,20260627-000844-ffc034be,institutional_relationships.csv,CSV,GP / Institutional Intelligence,Generated,25,2026-06-27 00:08:59,Institutional relationship and capital-flow scoring.,Strategy Team
2026-06-27,20260627-000844-ffc034be,relationship_graph.csv,CSV,GP / Institutional Intelligence,Generated,97,2026-06-27 00:09:05,"Developer, lender, capital partner, and market relationship edges.",Strategy Team
2026-06-27,20260627-000844-ffc034be,regional_intelligence.csv,CSV,Strategy Briefing,Generated,13,2026-06-27 00:08:59,Market and regional intelligence summary.,US Local Team
2026-06-27,20260627-000844-ffc034be,residential_sector_intelligence.csv,CSV,Strategy Briefing,Generated,11,2026-06-27 00:08:59,Residential sector coverage beyond multifamily.,Strategy Team
2026-06-27,20260627-000844-ffc034be,historical_memory.csv,CSV,Historical Memory,Generated,3182,2026-06-27 00:08:59,Recurring entities and signals across runs.,Strategy Team
2026-06-27,20260627-000844-ffc034be,capital_flow_memory.csv,CSV,Historical Memory,Generated,723,2026-06-27 00:08:59,Capital-flow memory and lender recurrence tracking.,Finance / Treasury
2026-06-27,20260627-000844-ffc034be,relationship_persistence.csv,CSV,Historical Memory,Generated,960,2026-06-27 00:08:59,"Recurring GP, lender, and capital relationships.",Strategy Team
2026-06-27,20260627-000844-ffc034be,pipeline_manifest.csv,CSV,Quality Control,Generated,60,2026-06-27 00:09:06,Index of major outputs and their status.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,pipeline_manifest.md,Markdown,Quality Control,Generated,3,2026-06-27 00:09:06,Human-readable pipeline output index.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,pipeline_health.csv,CSV,Quality Control,Generated,141,2026-06-27 00:09:06,Machine-readable pipeline health checks.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,pipeline_health_report.md,Markdown,Quality Control,Generated,6,2026-06-27 00:09:06,Human-readable pipeline health report.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,error_log.csv,CSV,Quality Control,Generated,1981,2026-06-27 00:09:06,Append-only log of non-fatal warnings and errors.,Technical / Maintenance
2026-06-27,20260627-000844-ffc034be,run_summary.md,Markdown,Quality Control,Generated,5,2026-06-27 00:09:06,Short beginner-friendly summary of the latest run.,Executive
