run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-17,20260917-010652-e8f1769e,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-17,20260917-010652-e8f1769e,Courtesy Invesca Development Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Core Multifamily News,Other,acquisition; disposition / exit,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-09-17,20260917-010652-e8f1769e,Dinosaur Capital Partners,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership; capital raise,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-17,20260917-010652-e8f1769e,Trammell Crow Residential,Tier 2 / Strategic Watch,75,Apartment,San Francisco / California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,90,Monitor only
2026-09-17,20260917-010652-e8f1769e,JPI,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,acquisition; disposition / exit; recapitalization,1,73,73.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,High,88,Review California / LA capital and developer activity
2026-09-17,20260917-010652-e8f1769e,Lexington Luxury Rentals JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-09-17,20260917-010652-e8f1769e,New Haven Apartments M&T Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-09-17,20260917-010652-e8f1769e,Two Kansas City Apartment Communities,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-09-17,20260917-010652-e8f1769e,Mike Boyd Saratoga Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,1,77,77.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,82,Map potential GP / JV relationship and monitor partnership activity
2026-09-17,20260917-010652-e8f1769e,Benefit Street Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,72,72.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-09-17,20260917-010652-e8f1769e,Shoma Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,93,93.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,80,Track refinancing or recapitalization pipeline
2026-09-17,20260917-010652-e8f1769e,Standard Real Estate Investments,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,72,72.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-09-17,20260917-010652-e8f1769e,Related Companies,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,New York,Site / Parcel Source Expansion,Other,operational technology / AI adoption,1,65,65.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,76,Monitor only
2026-09-17,20260917-010652-e8f1769e,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,operational technology / AI adoption,1,81,81.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,75,Monitor only
2026-09-17,20260917-010652-e8f1769e,M&T Bank,Tier 3 / Growth and Market Signal Watch,50,Multifamily,West Palm Beach / Florida,Core Multifamily News,Other,refinancing,1,71,71.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,72,Track refinancing or recapitalization pipeline
2026-09-17,20260917-010652-e8f1769e,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,1,62,62.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-17,20260917-010652-e8f1769e,Delray Beach Mixed-Use Venture Pebb Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,56,56.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,59,Track refinancing or recapitalization pipeline
