run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Inland Empire,Inland Empire,2,2,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,78,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - Riverside / California - IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M; Disposition / Exit - Riverside / California - IPA Team Closes Sale of Pomona Multifamily; IPA Brokers 138-Unit Apartment Complex in California’s Inland Empire for $36.7M; IPA Team Closes Sale of Pomona Multifamily
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Echo Park,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,70,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction goes vertical for affordable housing at 1540 Court St. in Echo Park; Entitlement / Permitting - California - Construction goes vertical for affordable housing at 1540 Court St. in Echo Park
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Koreatown,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles / California - Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown; Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Manhattan,New York,3,2,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,64,21,42,Strategic watch submarket,Monitor entitlement precedent,Disposition / Exit - New York City / New York - Mixed-Use Upper West Side Building Sells to Terra Developers for $28M; Entitlement / Permitting - Los Angeles / California - Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown; Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown; Mixed-Use Upper West Side Building Sells to Terra Developers for $28M; Walker & Dunlop Arranges $137.5M Loan for Refinancing of Brooklyn Apartment Building
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Santa Monica,Los Angeles,1,1,0,1,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,63,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica; New look for 353-unit development at 1633 26th St. in Santa Monica
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Orlando,Florida,1,1,0,1,0,2,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,62,0,20,Strategic watch submarket,Review potential acquisition pipeline,BTR / Build-to-Rent - Miami / Florida - Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent...; Berkadia Arranges $19.1M Financing for Miami Based Investors Acquisition of Build-to-Rent Community in Greater Orlando
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Long Beach,Los Angeles,1,1,0,1,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,57,0,30,High relevance to Woomi site strategy,Monitor only,Afforable housing slated for property at 1850 Atlantic Ave. in Long Beach; General Project Signal - California - Afforable housing slated for property at 1850 Atlantic Ave. in Long Beach
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,DTLA,Los Angeles,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,Downtown infill,56,0,30,High relevance to Woomi site strategy,Monitor only,JV / Partnership - Los Angeles / California - Supportive housing tops out at 501 E. 5th Street in DTLA; Supportive housing tops out at 501 E. 5th Street in DTLA
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Phoenix,Arizona,1,1,0,1,1,2,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,55,47,20,Strategic watch submarket,Track local GP / sponsor activity,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan; Phoenix BTR Investor Inks $73.1M Bridge Loan
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Irvine,Orange County,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Fort Worth,Texas,4,1,0,1,1,1,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,50,48,20,Strategic watch submarket,Track local GP / sponsor activity,Blackstone Affiliate Proposing 252 Affordable Denton Housing Units; Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in Fort Worth Texas; Construction Financing - Dallas / Texas - Concord Summit Capital Arranges $50M Construction Loan for 268-Unit Multifamily Project in...; Lument’s Vic Clark Provides Preview on How Deals Are Getting Done for Upcoming Texas Multifamily 2026; OHT Breaks Ground on 360-Unit Houston Rental Community
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,California,National / Other,0,6,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,48,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - California - Locally Based Investors Acquire Encinitas Offices from Family Trust; Acquisition - California - Marcus & Millichap Brokers $9.75M Sale and $7.3M Financing of 73-Unit Multifamily Property...; Acquisition - California - Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood; Acquisition - Washington DC - Clarion Partners Acquires Rohnert Park Senior Living Property
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Nashville,Southeast,1,1,0,1,0,1,General Residential,Acquisition,General Entitlement Signal,General submarket monitoring,48,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - Nashville / Tennessee - Cushman & Wakefield Arranges Acquisition Financing for Nashville Medical Office Property; Cushman & Wakefield Arranges Acquisition Financing for Nashville Medical Office Property
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Seattle,Seattle,1,1,1,0,0,0,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,University-adjacent; Office conversion corridor,35,15,45,General monitoring,Monitor entitlement precedent,Former Microsoft Campus Near Costco HQ Targeted for Housing Conversion; Office-to-Residential Conversion - California - Former Microsoft Campus Near Costco HQ Targeted for Housing Conversion
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,San Francisco,National / Other,0,1,1,0,0,0,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,34,11,20,General monitoring,Monitor entitlement precedent,"Entitlement / Permitting - San Francisco / California - Plans Approved For 230 Anza Street, San Francisco"
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Other / Unknown,National / Other,0,0,1,0,0,0,Apartment,General Project Signal,CEQA / Environmental Review,General submarket monitoring,19,44,30,General monitoring,Monitor entitlement precedent,Richman Group Secures Refis on Three Florida Rental Assets
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Florida,National / Other,0,2,0,0,0,0,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Track local GP / sponsor activity,Acquisition - West Palm Beach / Florida - Marcus & Millichap’s Institutional Property Advisors Division Brokers $90.5M Sale of 400 M...; Construction Financing - Florida - Richman Group Secures Refis on Three Florida Rental Assets
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Texas,National / Other,0,2,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Track local GP / sponsor activity,Acquisition - Texas - JLL Negotiates Sale of 248-Unit Apartment Complex in El Paso; General Project Signal - Texas - PNC Bank Provides Financing for Three Affordable Housing Properties Totaling 224 Units in...
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Glendale,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,Construction goes vertical for affordable housing at 1540 Court St. in Echo Park
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Orange County,Orange County,4,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Track local GP / sponsor activity,"Bascom Acquires Buena Park Apartments as Value-Add Deal; C&C Development Opens Affordable Housing in Irvine; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital"
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,Jersey City,New York,1,1,0,0,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,Disposition / Exit - Other / Unknown - Icon Real Estate Advisors Arranges Sale of 16-Unmit Multifamily Property in Jersey City He...; Icon Real Estate Advisors Arranges Sale of 16-Unmit Multifamily Property in Jersey City Heights
2026-08-05,20260805-000421-5412da82,2026-08-05 00:04:21,San Diego,National / Other,0,1,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,"Acquisition - Arizona - Geringer Capital Sells 267-Unit Apartment Community in Mesa, Arizona"
