run_date,run_id,run_timestamp,entity_type,entity_name,signal_type,market_or_region,residential_sector,first_seen_date,last_seen_date,observation_count,current_run_signal_count,persistence_score,momentum_direction,signal_acceleration,recurring_signal_label,historical_importance_score,longitudinal_conviction_score,institutional_persistence_score,capital_flow_strength_score
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Marcus & Millichap -> California,Acquisition / Buyer,California,,2026-06-17,2026-07-25,14,2,97,Accelerating,2,Accelerating,76,89,91,68
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,JLL,Construction Financing,California,Apartment,2026-05-19,2026-06-23,53,0,60,Weakening,0,Dormant,76,66,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Santa Ana Multifamily JLL Capital,Refinancing / Recapitalization,California,Apartment,2026-06-02,2026-06-15,22,0,60,Weakening,0,Dormant,76,66,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Lightstone Capital,Refinancing / Recapitalization,California,Apartment,2026-07-25,2026-07-25,1,1,58,Stable,1,Emerging,76,65,72,72
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Edgewater Rental Community S3 Capital,Refinancing / Recapitalization,Miami / Florida,Mixed-Use Residential,2026-07-10,2026-07-25,16,1,98,Stable,0,Persistent,75,89,92,88
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Marcus & Millichap -> California,Disposition / Seller,California,,2026-06-18,2026-07-25,17,3,96,Stable,1,Persistent,75,88,90,67
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Berkadia -> California,Acquisition / Buyer,California,,2026-07-21,2026-07-25,9,2,95,Stable,0,Persistent,75,87,90,67
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Marcus & Millichap -> Los Angeles,Disposition / Seller,Los Angeles / California,,2026-06-02,2026-07-25,81,6,94,Accelerating,3,Accelerating,75,86,90,67
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Residential Sector,Affordable Housing,Affordability and subsidy program monitoring signal,Los Angeles / California,Affordable Housing,2026-06-01,2026-07-25,54,1,98,Stable,1,Persistent,74,88,72,60
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,JLL,Construction Financing,Miami / Florida,Mixed-Use Residential,2026-07-10,2026-07-25,16,1,97,Stable,0,Persistent,74,88,91,88
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,CIM Group -> Los Angeles,JV / Partnership,Los Angeles / California,,2026-07-20,2026-07-24,16,0,92,Weakening,-5,Fading,74,85,88,66
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,JV / Partnership,Riverside / California,,2026-06-06,2026-07-25,35,1,91,Stable,0,Persistent,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,Disposition / Seller,California,,2026-05-20,2026-07-24,29,0,91,Weakening,-1,Fading,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,Market Expansion,California,,2026-05-19,2026-07-25,63,1,91,Stable,0,Persistent,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,Entitlement / Permitting,California,,2026-05-19,2026-07-24,18,0,91,Weakening,-1,Fading,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> Riverside,JV / Partnership,Riverside / California,,2026-06-06,2026-07-25,35,1,91,Stable,0,Persistent,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,JV / Partnership,Los Angeles / California,,2026-06-01,2026-07-25,51,1,91,Stable,-1,Persistent,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Entitlement / Permitting,Los Angeles / California,,2026-06-01,2026-07-25,302,2,91,Stable,1,Persistent,74,84,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,CBRE,Disposition / Exit,California,Apartment,2026-06-10,2026-07-19,38,0,74,Weakening,0,Fading,74,74,80,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Kennedy Wilson,Refinancing,Riverside / California,Apartment,2026-07-01,2026-07-17,7,0,54,Weakening,0,Fading,74,62,70,71
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,pgim,Refinancing,Riverside / California,Apartment,2026-07-01,2026-07-17,7,0,54,Weakening,0,Fading,74,62,70,71
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Deal / Project,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition,California,Apartment,2026-07-15,2026-07-25,10,1,96,Stable,0,Persistent,73,87,70,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,Bascom Group,Acquisition,California,Apartment,2026-07-14,2026-07-25,12,1,96,Stable,0,Persistent,73,87,70,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,"Milhaus Merges with SRG Residential, Will",acquisition; operational technology / AI adoption,California,Apartment,2026-07-14,2026-07-25,11,1,96,Stable,0,Persistent,73,87,70,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,Marcus & Millichap,Disposition / Exit,Los Angeles / California,Apartment,2026-06-02,2026-07-25,24,2,95,Stable,1,Persistent,73,86,70,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Residential Sector,Senior Housing,Demographic demand and operating capability signal,California,Senior Housing,2026-05-20,2026-07-25,55,1,94,Stable,0,Persistent,73,86,70,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Development Activity,Los Angeles / California,,2026-06-04,2026-07-25,14,4,90,Accelerating,4,Accelerating,73,83,88,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Market Expansion,Los Angeles / California,,2026-06-01,2026-07-25,125,2,89,Stable,1,Persistent,73,83,87,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,Acquisition / Buyer,California,,2026-05-21,2026-07-23,45,0,88,Weakening,0,Fading,73,82,86,64
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,Berkadia,Acquisition,California,Apartment,2026-07-21,2026-07-25,4,1,73,Stable,0,Persistent,73,73,79,58
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Kennedy Wilson -> California,Financing Relationship,Riverside / California,,2026-07-01,2026-07-17,13,0,67,Weakening,0,Fading,73,69,76,76
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> northmarq,Financing Relationship,Los Angeles / California,,2026-07-07,2026-07-17,10,0,67,Weakening,0,Fading,73,69,76,76
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Slatt Capital,Refinancing / Recapitalization,Los Angeles / California,Mixed-Use Residential,2026-06-05,2026-06-09,8,0,51,Weakening,0,Dormant,73,60,68,69
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Residential Sector,Mixed-Use Residential,Mixed-use development and placemaking signal,Los Angeles / California,Mixed-Use Residential,2026-06-01,2026-07-24,13,0,91,Weakening,-1,Fading,72,83,68,57
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Disposition / Seller,Los Angeles / California,,2026-06-01,2026-07-25,102,1,85,Stable,-2,Persistent,72,80,85,63
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Kennedy Wilson,Development Capital Deployment,Santa Monica / California,Office-to-Residential Conversion,2026-07-23,2026-07-25,3,1,68,Stable,0,Persistent,72,70,76,56
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Watt Capital,Refinancing / Recapitalization,Los Angeles / California,Affordable Housing,2026-07-23,2026-07-23,1,0,47,Weakening,0,Fading,72,57,66,68
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Deal / Project,JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,JV / Partnership,Riverside / California,Affordable Housing,2026-06-25,2026-07-25,30,1,90,Stable,0,Persistent,71,82,68,57
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Walker & Dunlop -> walker & dunlop,Financing Relationship,Los Angeles / California,,2026-07-23,2026-07-25,2,1,62,Stable,1,Emerging,71,66,74,74
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JPI -> California,JV / Partnership,California,,2026-07-20,2026-07-24,8,0,82,Weakening,-2,Fading,70,77,84,62
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Acquisition / Buyer,Los Angeles / California,,2026-06-04,2026-07-21,59,0,80,Weakening,0,Fading,70,76,82,61
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Kennedy Wilson,Office-to-Residential Conversion,Santa Monica / California,Office-to-Residential Conversion,2026-07-23,2026-07-25,3,1,65,Stable,0,Persistent,70,67,75,55
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,CBRE,Capital Inflow,California; Phoenix / Arizona,Apartment,2026-06-13,2026-07-19,8,0,64,Weakening,0,Fading,70,66,74,55
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,CBRE -> CBRE,Financing Relationship,Los Angeles / California,,2026-06-02,2026-06-09,20,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> JLL,Financing Relationship,California,,2026-05-19,2026-06-01,26,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Dwight Mortgage Trust -> California,Financing Relationship,California,,2026-07-10,2026-07-14,11,0,59,Weakening,0,Fading,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Fannie Mae -> Fannie Mae,Financing Relationship,California,,2026-06-30,2026-07-09,10,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> California,Financing Relationship,California,,2026-05-19,2026-06-23,71,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> JLL,Financing Relationship,California,,2026-05-19,2026-06-29,157,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Financing Relationship,Los Angeles,,2026-05-20,2026-06-01,12,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> Los Angeles,Financing Relationship,Los Angeles / California,,2026-06-01,2026-06-09,24,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Marcus & Millichap -> California,Financing Relationship,Beverly Hills / California,,2026-06-13,2026-06-20,12,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Marcus & Millichap -> Los Angeles,Financing Relationship,Los Angeles / California,,2026-06-13,2026-06-16,12,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,PEF Advisors -> California,Financing Relationship,California,,2026-06-02,2026-07-07,96,0,59,Weakening,0,Dormant,70,63,72,73
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Cypress Equity Investments,Refinancing / Recapitalization,Santa Monica / California,Affordable Housing,2026-07-01,2026-07-06,6,0,41,Weakening,0,Dormant,70,53,63,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Fannie Mae,Refinancing / Recapitalization,California,Apartment,2026-07-03,2026-07-09,6,0,41,Weakening,0,Dormant,70,53,63,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,AvalonBay -> cushman,Financing Relationship,Miami / Florida,,2026-07-09,2026-07-25,24,1,100,Stable,0,Persistent,69,88,92,89
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> JLL,Financing Relationship,Miami / Florida,,2026-07-10,2026-07-25,16,1,99,Stable,0,Persistent,69,87,92,89
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> JLL,Financing Relationship,Atlanta / Georgia,,2026-06-02,2026-07-25,12,1,98,Stable,0,Persistent,69,86,92,88
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,CBRE -> California,Acquisition / Buyer,California,,2026-05-21,2026-07-24,7,0,77,Weakening,-1,Fading,69,74,81,60
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,Entitlement / Permitting,Beverly Hills / California,,2026-06-20,2026-07-25,7,1,77,Stable,0,Persistent,69,74,81,60
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,Walker & Dunlop,Refinancing,Los Angeles / California,Affordable Housing,2026-07-23,2026-07-25,2,1,61,Stable,1,Emerging,69,64,53,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Berkadia,Capital Inflow,California; Other / Unknown; Texas,Apartment,2026-07-25,2026-07-25,1,1,60,Stable,1,Emerging,69,64,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Marcus & Millichap,Capital Inflow,California; Los Angeles / California; Other / Unknown,Apartment,2026-07-25,2026-07-25,1,1,60,Stable,1,Emerging,69,64,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Market / Region,California,Developer Strategy,California,,2026-05-19,2026-07-25,81,1,98,Stable,1,Persistent,68,86,72,60
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Market / Region,Los Angeles,Developer Strategy,Los Angeles,,2026-05-19,2026-07-25,86,1,98,Stable,1,Persistent,68,86,72,60
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> South Florida,Financing Relationship,Miami / Florida,,2026-07-10,2026-07-25,16,1,97,Stable,0,Persistent,68,85,91,88
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> Sun Belt,Financing Relationship,Miami / Florida,,2026-07-10,2026-07-25,32,2,97,Stable,0,Persistent,68,85,91,88
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,IPA -> Los Angeles,Financing Relationship,Miami / Florida,,2026-06-12,2026-07-25,13,1,96,Stable,0,Persistent,68,85,90,87
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,IPA -> South Florida,Financing Relationship,Miami / Florida,,2026-07-13,2026-07-25,12,1,96,Stable,0,Persistent,68,85,90,87
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,IPA -> Sun Belt,Financing Relationship,Miami / Florida,,2026-06-02,2026-07-25,32,1,96,Stable,0,Persistent,68,85,90,87
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,JLL -> JLL,Financing Relationship,Other / Unknown,,2026-05-20,2026-07-25,26,1,96,Stable,0,Persistent,68,85,90,87
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,PCCP -> Sun Belt,Financing Relationship,Phoenix / Arizona,,2026-07-21,2026-07-25,18,3,95,Stable,0,Persistent,68,84,90,87
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> California,Entitlement / Permitting,San Francisco / California,,2026-06-01,2026-07-20,20,0,76,Weakening,0,Fading,68,73,80,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> San Francisco,Entitlement / Permitting,San Francisco / California,,2026-06-01,2026-07-20,20,0,76,Weakening,0,Fading,68,73,80,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> California,JV / Partnership,San Francisco / California,,2026-06-04,2026-07-20,17,0,76,Weakening,0,Fading,68,73,80,59
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Bankruptcy Court Approval,Capital Outflow / Exit,Los Angeles / California,Apartment,2026-07-21,2026-07-24,3,0,59,Weakening,-1,Fading,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,CBRE,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Apartment,2026-06-13,2026-07-19,7,0,59,Weakening,0,Fading,68,63,52,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,CBRE,Disposition / Exit,Los Angeles / California,Affordable Housing,2026-06-04,2026-06-09,10,0,59,Weakening,0,Dormant,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Deal / Project,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing,California,Apartment,2026-05-19,2026-06-15,48,0,59,Weakening,0,Dormant,68,63,52,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Deal / Project,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Construction Financing,Los Angeles,Affordable Housing,2026-05-27,2026-06-01,10,0,59,Weakening,0,Dormant,68,63,52,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,First-Ever Sale The Mogharebi Group,Capital Inflow,California,Apartment,2026-07-21,2026-07-24,3,0,59,Weakening,-1,Fading,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Freestone Capital,Capital Inflow,California,Affordable Housing,2026-06-02,2026-07-07,44,0,59,Weakening,0,Dormant,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Hanover Company,Capital Outflow / Exit,Los Angeles / California,Mixed-Use Residential,2026-06-04,2026-06-09,10,0,59,Weakening,0,Dormant,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,JLL,refinancing; operational technology / AI adoption,California,Apartment,2026-06-02,2026-06-15,24,0,59,Weakening,0,Dormant,68,63,52,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,JLL,Construction Financing,California,Apartment,2026-06-02,2026-06-23,27,0,59,Weakening,0,Dormant,68,63,52,65
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,JLL,General Project Signal,California,Senior Housing,2026-05-20,2026-06-29,63,0,59,Weakening,0,Dormant,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,JPI,Operational / Platform Investment,California,Affordable Housing,2026-07-21,2026-07-24,3,0,59,Weakening,-1,Fading,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Kennedy Wilson,Office-to-Residential Conversion,Los Angeles / California,Affordable Housing,2026-07-01,2026-07-07,18,0,59,Weakening,0,Dormant,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,PEF Advisors,Capital Inflow,California,Affordable Housing,2026-06-02,2026-07-07,44,0,59,Weakening,0,Dormant,68,63,72,53
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,California -> northmarq,Financing Relationship,California,,2026-05-22,2026-05-27,9,0,54,Weakening,0,Dormant,68,60,70,71
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Downtown Lafayette JLL Capital,Refinancing / Recapitalization,California,Apartment,2026-06-19,2026-06-23,5,0,36,Weakening,0,Dormant,68,49,60,63
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Dwight Mortgage Trust,Refinancing / Recapitalization,California,Apartment,2026-07-10,2026-07-14,5,0,36,Weakening,0,Fading,68,49,60,63
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,JLL,Refinancing,California,Apartment,2026-06-08,2026-06-15,5,0,36,Weakening,0,Dormant,68,49,60,63
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,avalonbay,Acquisition,Miami / Florida,Mixed-Use Residential,2026-07-09,2026-07-25,17,1,97,Stable,0,Persistent,67,85,91,68
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,cushman,Acquisition,Miami / Florida,Mixed-Use Residential,2026-07-09,2026-07-25,17,1,97,Stable,0,Persistent,67,85,91,68
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,Berkadia,Acquisition,California,Apartment,2026-07-21,2026-07-25,5,1,78,Stable,0,Persistent,67,74,62,52
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,Marcus & Millichap,Acquisition,California,Apartment,2026-06-17,2026-07-25,6,1,78,Stable,1,Reappearing,67,74,62,52
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,CBRE -> California,Disposition / Seller,California,,2026-06-04,2026-07-19,159,0,73,Weakening,0,Fading,67,71,79,58
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Marcus & Millichap -> Los Angeles,Acquisition / Buyer,Los Angeles / California,,2026-06-08,2026-07-19,15,0,73,Weakening,0,Fading,67,71,79,58
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Los Angeles -> San Francisco,JV / Partnership,San Francisco / California,,2026-06-04,2026-07-20,9,0,72,Weakening,0,Fading,67,70,78,58
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,Walker & Dunlop,refinancing,Los Angeles / California,Affordable Housing,2026-07-23,2026-07-25,2,1,57,Stable,1,Emerging,67,61,51,64
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Deal / Project,Refinancing - Los Angeles / California - Walker & Dunlop Arranges $28.9M Loan for Refinancing of Affordable Housing Complex in Los...,Refinancing,Los Angeles / California,Affordable Housing,2026-07-25,2026-07-25,1,1,56,Stable,1,Emerging,67,60,50,63
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,CIM Group,Capital Inflow,Atlanta / Georgia; Los Angeles / California,Apartment,2026-07-23,2026-07-24,2,0,54,Weakening,-1,Fading,67,59,70,51
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Lincoln Property Company,Development Capital Deployment,California,Apartment,2026-05-28,2026-06-01,9,0,54,Weakening,0,Dormant,67,59,70,51
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Lender / Debt Provider,northmarq,Disposition / Exit,California,Apartment,2026-05-22,2026-05-27,9,0,54,Weakening,0,Dormant,67,59,70,51
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Kennedy Wilson -> Kennedy Wilson,Financing Relationship,Riverside / California,,2026-07-01,2026-07-17,7,0,52,Weakening,0,Fading,67,58,68,70
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Kennedy Wilson -> pgim,Financing Relationship,Riverside / California,,2026-07-01,2026-07-17,7,0,52,Weakening,0,Fading,67,58,68,70
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Relationship Edge,Berkadia -> Berkadia,Financing Relationship,San Francisco / California,,2026-07-24,2026-07-24,1,0,50,Weakening,-1,Fading,67,57,68,69
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,PCCP,Refinancing / Recapitalization,Riverside / California,Apartment,2026-07-01,2026-07-17,3,0,34,Weakening,0,Fading,67,47,60,63
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Deal / Project,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing,Miami / Florida,Mixed-Use Residential,2026-07-10,2026-07-25,16,1,97,Stable,0,Persistent,66,85,71,80
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,GP / Developer,JLL,Construction Financing,Miami / Florida,Mixed-Use Residential,2026-07-10,2026-07-25,16,1,97,Stable,0,Persistent,66,85,71,80
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,Institutional Capital Partner,Valley National Bank,Operational / Platform Investment,Miami / Florida,Apartment,2026-07-13,2026-07-25,12,1,96,Stable,0,Persistent,66,84,90,67
