run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-05-19,20260519-101015-3b20d522,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Other / Unknown - Missing Middle Weakness,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,"Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto","Entitlement / Permitting - Other / Unknown - Preliminary Permits Filed For 3350 West Bayshore Road, Palo Alto",Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Florida,Florida,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,General Project Signal - Other / Unknown - Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community...,General Project Signal - Other / Unknown - Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community...,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,High Street Residential,High Street Residential,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,High Street Residential,High Street Residential,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Hines,Hines,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Hines,Hines,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Hines,Hines,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Hines,Hines,Developer / GP,,40,relationship_graph.csv,4,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Houston,Houston,Market / Region,,40,deal_pipeline.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Houston,Houston,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,jll,JLL,Lender / Debt Provider,JLL,75,deal_pipeline.csv,4,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,jll,JLL,Lender / Debt Provider,JLL,75,relationship_graph.csv,4,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",JLL,Project / Deal,JLL,60,relationship_graph.csv,3,partial match
2026-05-19,20260519-101015-3b20d522,Refinancing - New York - JLL Capital Markets Announced They Arranged a $141.8M Refinancing for Premier Luxury River...,JLL,Project / Deal,JLL,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,L.A.,Los Angeles,Market / Region,LA,90,deal_pipeline.csv,1,known alias match
2026-05-19,20260519-101015-3b20d522,L.A.,Los Angeles,Market / Region,LA,90,relationship_graph.csv,1,known alias match
2026-05-19,20260519-101015-3b20d522,La County,Los Angeles,Market / Region,LA,60,deal_pipeline.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,La County,Los Angeles,Market / Region,LA,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,articles.csv,9,exact canonical match
2026-05-19,20260519-101015-3b20d522,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,deal_pipeline.csv,15,exact canonical match
2026-05-19,20260519-101015-3b20d522,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,regional_intelligence.csv,1,exact canonical match
2026-05-19,20260519-101015-3b20d522,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,relationship_graph.csv,9,exact canonical match
2026-05-19,20260519-101015-3b20d522,Acquisition - California - WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Development Start - California - California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affo...,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Development Start - Los Angeles - The Broad's $100M expansion tops out in DTLA,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,Disposition / Exit - California - Southern Land Company Launches Mortgage Division,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,"Disposition / Exit - Los Angeles - Quarterra Seeks Buyers For Almost 4,000 Apartments",Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,Entitlement / Permitting - Los Angeles - 96 apartments + retail proposed at 8871 W. Venice Blvd.,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,Entitlement / Permitting - Los Angeles - Site prep underway for affordable housing at 4301 S. Vermont Ave.,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,"JV / Partnership - Los Angeles - Lendlease, Aware Super Open Habitat Mixed-Use Campus in Los Angeles",Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,National,National,Market / Region,,40,articles.csv,5,weak match / needs review
2026-05-19,20260519-101015-3b20d522,National / Other,National / Other,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Brooklyn,New York,Market / Region,Brooklyn,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Brooklyn,New York,Market / Region,Brooklyn,75,relationship_graph.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,New York,New York,Market / Region,New York,100,articles.csv,6,exact canonical match
2026-05-19,20260519-101015-3b20d522,New York,New York,Market / Region,New York,100,deal_pipeline.csv,9,exact canonical match
2026-05-19,20260519-101015-3b20d522,New York,New York,Market / Region,New York,100,regional_intelligence.csv,1,exact canonical match
2026-05-19,20260519-101015-3b20d522,New York,New York,Market / Region,New York,100,relationship_graph.csv,5,exact canonical match
2026-05-19,20260519-101015-3b20d522,"Construction Financing - New York - Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",New York,Project / Deal,New York,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Refinancing - New York - Barings Refis Williamsburg Wharf With $374M Loan,New York,Project / Deal,New York,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,Refinancing - New York - Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,New York,Project / Deal,New York,60,relationship_graph.csv,1,partial match
2026-05-19,20260519-101015-3b20d522,Other / Unknown,Other / Unknown,Market / Region,,40,articles.csv,19,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Other / Unknown,Other / Unknown,Market / Region,,40,deal_pipeline.csv,15,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Quarterra,Quarterra,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Quarterra,Quarterra,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Quarterra,Quarterra,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Quarterra,Quarterra,Developer / GP,,40,relationship_graph.csv,4,weak match / needs review
2026-05-19,20260519-101015-3b20d522,San Francisco,San Francisco,Market / Region,,40,deal_pipeline.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,San Francisco,San Francisco,Market / Region,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Seattle,Seattle,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Southeast,Southeast,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Atlanta,Sun Belt,Market / Region,Atlanta,75,deal_pipeline.csv,2,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Atlanta,Sun Belt,Market / Region,Atlanta,75,relationship_graph.csv,2,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Austin,Sun Belt,Market / Region,Austin,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Austin,Sun Belt,Market / Region,Austin,75,regional_intelligence.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Austin,Sun Belt,Market / Region,Austin,75,relationship_graph.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Dallas,Sun Belt,Market / Region,Dallas,75,regional_intelligence.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Miami,Sun Belt,Market / Region,Miami,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Miami,Sun Belt,Market / Region,Miami,75,relationship_graph.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Orlando,Sun Belt,Market / Region,Orlando,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Orlando,Sun Belt,Market / Region,Orlando,75,relationship_graph.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Phoenix,Sun Belt,Market / Region,Phoenix,75,regional_intelligence.csv,1,case or punctuation normalized match
2026-05-19,20260519-101015-3b20d522,Sun Belt,Sun Belt,Market / Region,Sun Belt,100,articles.csv,7,exact canonical match
2026-05-19,20260519-101015-3b20d522,Sun Belt,Sun Belt,Market / Region,Sun Belt,100,deal_pipeline.csv,6,exact canonical match
2026-05-19,20260519-101015-3b20d522,Sun Belt,Sun Belt,Market / Region,Sun Belt,100,regional_intelligence.csv,1,exact canonical match
2026-05-19,20260519-101015-3b20d522,Sun Belt,Sun Belt,Market / Region,Sun Belt,100,relationship_graph.csv,6,exact canonical match
2026-05-19,20260519-101015-3b20d522,"Acquisition - Sun Belt - 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",Sun Belt,Project / Deal,Sun Belt,60,relationship_graph.csv,3,partial match
2026-05-19,20260519-101015-3b20d522,Acquisition - Sun Belt - Milburn & Company Acquires Luxury 339-Unit Multifamily Community Ascend at Longbow Highpoi...,Sun Belt,Project / Deal,Sun Belt,60,relationship_graph.csv,3,partial match
2026-05-19,20260519-101015-3b20d522,"Development Start - Sun Belt - Struggling To Find Equity, Developers Pull Back On New Builds",Sun Belt,Project / Deal,Sun Belt,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,General Project Signal - Sun Belt - 13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamil...,Sun Belt,Project / Deal,Sun Belt,60,relationship_graph.csv,2,partial match
2026-05-19,20260519-101015-3b20d522,Texas,Texas,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,Unknown,Unknown,Developer / GP,,40,deal_pipeline.csv,37,unknown entity needs review
2026-05-19,20260519-101015-3b20d522,Unknown,Unknown,Institutional Capital,,40,deal_pipeline.csv,38,unknown entity needs review
2026-05-19,20260519-101015-3b20d522,Unknown,Unknown,Lender / Debt Provider,,40,deal_pipeline.csv,32,unknown entity needs review
2026-05-19,20260519-101015-3b20d522,Unknown,Unknown,Market / Region,,40,deal_pipeline.csv,15,unknown entity needs review
2026-05-19,20260519-101015-3b20d522,camden,camden,Institutional Capital,,40,deal_pipeline.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,camden,camden,Institutional Capital,,40,relationship_graph.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,cushman,cushman,Lender / Debt Provider,,40,deal_pipeline.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,cushman,cushman,Lender / Debt Provider,,40,relationship_graph.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,hines,hines,Institutional Capital,,40,deal_pipeline.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,hines,hines,Institutional Capital,,40,relationship_graph.csv,1,weak match / needs review
2026-05-19,20260519-101015-3b20d522,walker & dunlop,walker & dunlop,Lender / Debt Provider,,40,deal_pipeline.csv,2,weak match / needs review
2026-05-19,20260519-101015-3b20d522,walker & dunlop,walker & dunlop,Lender / Debt Provider,,40,relationship_graph.csv,2,weak match / needs review
