run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0085,General Project Signal - Other / Unknown - Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community...,80,2026-05-19 10:10:15,Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Construction Financing,Mixed-Use Residential,Affordable Housing,Other / Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,600 apartments,$170M; $170M; $170,$170M,,,,,,,,permit,65,Useful Deal Signal,Capital market signal,Cypress Equity Investments gets $170M loan for two Santa Monica projects,Urbanize LA,https://la.urbanize.city/post/cypress-equity-investments-gets-170m-loan-two-santa-monica-projects,100,DFP-8FE3CCA55B,65,Construction Financing - Construction Financing - Other / Unknown - Cypress Equity Investments gets $170M loan for two Santa Monica projects,Construction Financing - Unknown - Other / Unknown,DCL-20260519-011,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0067,"Construction Financing - New York - Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",80,2026-05-19 10:10:15,"Construction Financing - New York - Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",Construction Financing,Affordable Housing,Affordable Housing,New York,New York,New York,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$42M; $42M; $10 million,$41.5 million,$42M,,,,,,,,65,Useful Deal Signal,Pricing benchmark,"Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",Commercial Observer,https://commercialobserver.com/2026/05/merchants-capital-new-york-city-42m-brooklyn-affordable-housing/,100,DFP-8AA95D8D20,65,"Construction Financing - Construction Financing - New York - Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",Construction Financing - Unknown - New York,DCL-20260519-012,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0072,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,100,2026-05-19 10:10:15,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Entitlement / Permitting,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Camden Property Trust,Camden Property Trust,camden,Unknown,Unknown,camden,camden,Other / Unknown,,,,,,,,,,,,65,Useful Deal Signal,Entitlement / zoning watch,High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment Community Toward Construction,Yield PRO,https://yieldpro.com/2026/05/hopson-road/,100,DFP-F91931423B,60,Entitlement / Permitting - Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,Entitlement / Permitting - Camden Property Trust - Other / Unknown,DCL-20260519-013,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0067,"Construction Financing - New York - Merchants Capital, New York City Provide $42M for Brooklyn Affordable Housing",80,2026-05-19 10:10:15,Refinancing - New York - Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,Refinancing,Affordable Housing,Affordable Housing,New York,New York,New York,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$355M; $355M; $3 ,$355M,,,,,,,,,65,Useful Deal Signal,Capital market signal,Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,REBusiness Online,https://rebusinessonline.com/dermot-co-receives-355m-loan-for-refinancing-of-upper-manhattan-apartment-tower/,100,DFP-B423548E0E,65,Refinancing - Refinancing - New York - Dermot Co. Receives $355M Loan for Refinancing of Upper Manhattan Apartment Tower,Refinancing - Unknown - New York,DCL-20260519-014,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0056,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,2026-05-19 10:10:15,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,General Project Signal,Affordable Housing,Affordable Housing,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,150 units,,,,,,,,,,,63,Useful Deal Signal,Entitlement / zoning watch,New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Urbanize LA,https://la.urbanize.city/post/new-proposal-emerges-affordable-housing-1316-linwood-ave-westlake,100,DFP-D23B30B939,65,General Project Signal - General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,General Project Signal - Unknown - Los Angeles,DCL-20260519-015,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0024,Acquisition - Sun Belt - Milburn & Company Acquires Luxury 339-Unit Multifamily Community Ascend at Longbow Highpoi...,80,2026-05-19 10:10:15,Acquisition - Sun Belt - Milburn & Company Acquires Luxury 339-Unit Multifamily Community Ascend at Longbow Highpoi...,Acquisition,Multifamily,Multifamily,Sun Belt,Austin,Sun Belt,Unknown,Unknown,Unknown,cbre,CBRE,Unknown,Unknown,Sun Belt,,,,,,,,,,Completed,,61,Useful Deal Signal,Monitor only,Milburn & Company Acquires Luxury 339-Unit Multifamily Community Ascend at Longbow Highpoint in Mesa,Yield PRO,https://yieldpro.com/2026/05/ascend-at-longbow/,95,DFP-9B5E4572DC,65,Acquisition - Acquisition - Sun Belt - Milburn & Company Acquires Luxury 339-Unit Multifamily Community Ascend at Longbow Highpoi...,Acquisition - Unknown - Sun Belt,DCL-20260519-016,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0056,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,2026-05-19 10:10:15,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,Disposition / Exit,Mixed-Use Residential,Mixed-Use Residential,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,walker & dunlop,walker & dunlop,Unknown,Unknown,Los Angeles,,,,,,,,,,,,58,Monitor,Entitlement / zoning watch,Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to USC Los Angeles,Yield PRO,https://yieldpro.com/2026/05/university-gardens-2/,74,DFP-5DBE6B5616,65,Disposition / Exit - Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,Disposition / Exit - Unknown - Los Angeles,DCL-20260519-017,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0069,"Acquisition - Sun Belt - 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",80,2026-05-19 10:10:15,"Acquisition - Sun Belt - 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",Acquisition,Unknown Residential,General Residential,Sun Belt,Orlando,Sun Belt,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$59.5 million,,$59.5 million,,,,,,,,57,Monitor,Pricing benchmark,"11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",REBusiness Online,https://rebusinessonline.com/11north-acquires-285497-sf-grocery-anchored-retail-center-in-altamonte-springs-florida/,55,DFP-1A7EB24AD5,75,"Acquisition - Acquisition - Sun Belt - 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",Acquisition - Unknown - Sun Belt,DCL-20260519-018,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0056,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,2026-05-19 10:10:15,Development Start - Los Angeles - The Broad's $100M expansion tops out in DTLA,Development Start,Unknown Residential,General Residential,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,$100M; $100M; $100,,,,,,,,broke ground,,56,Monitor,Pipeline / supply signal,The Broad's $100M expansion tops out in DTLA,Urbanize LA,https://la.urbanize.city/post/broads-100m-expansion-tops-out-dtla,50,DFP-042A2574DE,65,Development Start - Development Start - Los Angeles - The Broad's $100M expansion tops out in DTLA,Development Start - Unknown - Los Angeles,DCL-20260519-019,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0061,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,80,2026-05-19 10:10:15,General Project Signal - Sun Belt - 13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamil...,General Project Signal,Mixed-Use Residential,Mixed-Use Residential,Sun Belt,Miami,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$47M; $47m,$47M,,,,,,,,,54,Monitor,Capital market signal,13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamily Development in Greenville South Carolina,Yield PRO,https://yieldpro.com/2026/05/venture-on-the-trail/,98,DFP-D6F2B10DF2,65,General Project Signal - General Project Signal - Sun Belt - 13th Floor Secures $47M Loan and Breaks Ground on 222-Unit Venture on the Trail Multifamil...,General Project Signal - Unknown - Sun Belt,DCL-20260519-020,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0038,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,80,2026-05-19 10:10:15,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,General Project Signal,BTR / Single-Family Rental,Affordable Housing,Sun Belt,Houston,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$33 million; $33 million,,,,,,,,,,54,Monitor,Underwriting benchmark,Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Katy Area of Houston,Yield PRO,https://yieldpro.com/2026/05/palladium-park-row/,97,DFP-24D7ED898F,65,General Project Signal - General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,General Project Signal - Unknown - Sun Belt,DCL-20260519-021,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0023,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",80,2026-05-19 10:10:15,"Development Start - Sun Belt - Struggling To Find Equity, Developers Pull Back On New Builds",Development Start,Multifamily,Multifamily,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,,,,,,,,,,,50,Monitor,Pipeline / supply signal,"Struggling To Find Equity, Developers Pull Back On New Builds",Bisnow,https://www.bisnow.com/national/news/capital-markets/struggling-to-find-equity-developers-pull-back-on-new-builds-134608,86,DFP-FC4009DE78,55,"Development Start - Development Start - Sun Belt - Struggling To Find Equity, Developers Pull Back On New Builds",Development Start - Unknown - Sun Belt,DCL-20260519-022,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0023,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",80,2026-05-19 10:10:15,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",Office-to-Residential Conversion,Office-to-Residential,Office-to-Residential Conversion,Sun Belt,Atlanta,Sun Belt,Unknown,Unknown,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,,,,,,,,,,,50,Monitor,Construction strategy reference,"JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",REBusiness Online,https://rebusinessonline.com/jll-inks-70000-sf-of-new-leases-at-westside-paper-adaptive-reuse-development-in-atlanta/,73,DFP-B6B185818D,65,"Office-to-Residential Conversion - Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",Office-to-Residential Conversion - Unknown - Sun Belt,DCL-20260519-023,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0043,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",80,2026-05-19 10:10:15,"General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",General Project Signal,Mixed-Use Residential,Mixed-Use Residential,Los Angeles,La County,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,$2.9 million; $25 million,,,,,,,,,,49,Monitor,Entitlement / zoning watch,"Taylor Yard wetland takes shape, General Hospital update, and more",Urbanize LA,https://la.urbanize.city/post/taylor-yard-wetland-takes-shape-general-hospital-update-and-more,59,DFP-151B6BFC0E,65,"General Project Signal - General Project Signal - Los Angeles - Taylor Yard wetland takes shape, General Hospital update, and more",General Project Signal - Unknown - Los Angeles,DCL-20260519-024,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0062,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,100,2026-05-19 10:10:15,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,General Project Signal,Unknown Residential,General Residential,New York,New York,New York,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,New York,,,,,,,,,,,,48,Monitor,Monitor only,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,Blackstone Real Estate,https://www.blackstone.com/news/press/ares-acquires-stake-in-rover-pipeline-from-blackstone-energy-transition-partners-to-serve-growing-energy-demand-centers-across-north-america/,51,DFP-9987D34F99,70,General Project Signal - General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,General Project Signal - Blackstone - New York,DCL-20260519-025,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0089,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",80,2026-05-19 10:10:15,"Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",Entitlement / Permitting,Mixed-Use Residential,Affordable Housing,California,San Francisco,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,,,,,,,,,,,Permits,47,Monitor,Entitlement / zoning watch,"Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/demolition-permits-filed-for-772-pacific-avenue-in-chinatown-san-francisco.html,55,DFP-9F410DFCA7,55,"Entitlement / Permitting - Entitlement / Permitting - California - Demolition Permits Filed For 772 Pacific Avenue in Chinatown, San Francisco",Entitlement / Permitting - Unknown - California,DCL-20260519-026,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0089,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",80,2026-05-19 10:10:15,"Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",Entitlement / Permitting,Affordable Housing,Affordable Housing,California,San Francisco,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,,,,,,,,,,,permits,47,Monitor,Entitlement / zoning watch,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/formal-application-filed-for-outer-richmond-safeway-redevelopment-san-francisco.html,55,DFP-7A232CDB3F,55,"Entitlement / Permitting - Entitlement / Permitting - California - Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",Entitlement / Permitting - Unknown - California,DCL-20260519-027,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0056,Disposition / Exit - Los Angeles - Walker & Dunlop Offer High-Profile Ground-Up Mixed-Use Development Opportunity Adjacent to...,80,2026-05-19 10:10:15,General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,General Project Signal,Unknown Residential,General Residential,Los Angeles,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,,$10; $10,,,,,,,,,,46,Monitor,Entitlement / zoning watch,Soaring above the 17-acre One Beverly Hills site,Urbanize LA,https://la.urbanize.city/post/soaring-above-17-acre-one-beverly-hills-site,50,DFP-F1AB7E0BEA,65,General Project Signal - General Project Signal - Los Angeles - Soaring above the 17-acre One Beverly Hills site,General Project Signal - Unknown - Los Angeles,DCL-20260519-028,1
2026-05-19,20260519-101015-3b20d522,PRJ-20260519-0087,Disposition / Exit - California - Southern Land Company Launches Mortgage Division,80,2026-05-19 10:10:15,Disposition / Exit - California - Southern Land Company Launches Mortgage Division,Disposition / Exit,Unknown Residential,General Residential,California,San Diego,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,,,,,,,,,,,,45,Monitor,Entitlement / zoning watch,Southern Land Company Launches Mortgage Division,Commercial Observer,https://commercialobserver.com/2026/05/southern-land-company-mortgage-division/,61,DFP-881AC4FB21,55,Disposition / Exit - Disposition / Exit - California - Southern Land Company Launches Mortgage Division,Disposition / Exit - Unknown - California,DCL-20260519-029,1
