run_date,run_id,collected_at,source,source_category,platform_type,residential_sector,published,relevance_score,priority,action_level,market_focus,strategic_angle,decision_use,strategic_implication,woomi_relevance,recommended_next_step,reason_for_inclusion,market_signal,extracted_numbers,article_text_sample,llm_analysis_prompt,llm_prompt_quality_score,llm_prompt_quality_label,missing_prompt_context,gpt_strategic_analysis,topics,matched_keywords,title,url,previously_seen_article
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:06,REBusiness Online,Site / Parcel Source Expansion,Other,Apartment,2026-05-18T13:43:09Z,82,High,Review,California,Institutional Flow,Track Institutional Capital Flow,"Track this as institutional capital flow because it mentions major capital players, portfolio transactions, deal size, or cap-rate signals.",High relevance to US residential developer strategy,Add to weekly strategy memo,"Included because it scored 82 and mentions acquisition, apartment, apartments, with a Institutional Flow angle for California.",Deal Size Signal,$48.5m; $48.5 million,"Located in Upland, Calif., Upland Village Green features 24 residential buildings, a swimming pool, spa and sundeck. Acquisitions California Multifamily Western WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M by Amy Works May 18, 2026 May 18, 2026 2 UPLAND, CALIF. — WMC Commercial Properties has purchased Upland Village Green, a multifamily community in Upland, from an undisclosed seller for $48.5 million. Kevin Green, Joseph Grabiec, Chris Zorbas and Grego","You are a strategic research analyst for Woomi / Woomi Global.
Analyze the following US multifamily housing article for developer strategy.

Article context:
- Title: WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M
- Source: REBusiness Online
- URL: https://rebusinessonline.com/wmc-commercial-buys-upland-village-green-multifamily-property-in-california-for-48-5m/
- Market focus: California
- Strategic angle: Institutional Flow
- Market signal: Deal Size Signal
- Extracted numbers: $48.5m; $48.5 million
- Strategic implication: Track this as institutional capital flow because it mentions major capital players, portfolio transactions, deal size, or cap-rate signals.
- Woomi relevance: High relevance to US residential developer strategy

Please answer in concise bullet points:
1. Why does this article matter for a US multifamily developer?
2. What is the implication for Woomi / Woomi Global?
3. What risk or opportunity does this indicate?
4. What follow-up question should the strategy team ask?",98,Excellent,None,GPT analysis not enabled,Macro & Financing; Market Players & Deals,acquisition; apartment; apartments; multifamily,WMC Commercial Buys Upland Village Green Multifamily Property in California for $48.5M,https://rebusinessonline.com/wmc-commercial-buys-upland-village-green-multifamily-property-in-california-for-48-5m/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:08:55,Yield PRO,Core Multifamily News,Other,Affordable Housing,"Mon, 18 May 2026 18:49:45 +0000",80,High,Review,Other / Unknown,Regulation Risk,Track Regulation Risk,"Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.",High relevance to US residential developer strategy,Add to weekly strategy memo,"Included because it scored 80 and mentions affordable housing, construction, lihtc, with a Regulation Risk angle for a broad or unspecified market.",Supply / Starts Signal,4%,"Deal boom Mountain region News Facebook Twitter Linkedin Walker & Dunlop has arranged equity syndication for Verrbena , a new-construction, affordable multifamily community in Westminster, Colorado. Walker & Dunlop Affordable Housing Equity arranged the transaction on behalf of Maiker Housing Partners . Aaron Krasnow led the 4% LIHTC new-construction execution. The project will feature 70 affordable multifamily units, including 48 one-bedroom and 22 two-bedroom residences, with income restrictio","You are a strategic research analyst for Woomi / Woomi Global.
Analyze the following US multifamily housing article for developer strategy.

Article context:
- Title: Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community Verrbena in Denver
- Source: Yield PRO
- URL: https://yieldpro.com/2026/05/verrbena/
- Market focus: Other / Unknown
- Strategic angle: Regulation Risk
- Market signal: Supply / Starts Signal
- Extracted numbers: 4%
- Strategic implication: Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.
- Woomi relevance: High relevance to US residential developer strategy

Please answer in concise bullet points:
1. Why does this article matter for a US multifamily developer?
2. What is the implication for Woomi / Woomi Global?
3. What risk or opportunity does this indicate?
4. What follow-up question should the strategy team ask?",90,Excellent,missing market focus,GPT analysis not enabled,Macro & Financing; Development Strategy; Policy & Regulation; Market Players & Deals,affordable housing; construction; lihtc; multifamily; transaction,Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community Verrbena in Denver,https://yieldpro.com/2026/05/verrbena/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:09:19,NAHB Eye on Housing - Multifamily,Public Agency / Housing Data,Other,Apartment,"Tue, 03 Mar 2026 14:31:18 +0000",78,Medium,Review,Other / Unknown,Rent Growth / Demand,Track Rent / Vacancy Trend,"Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.",Medium relevance to market monitoring,Track source for follow-up,"Included because it scored 78 and mentions absorption, apartment, multifamily, with a Rent Growth / Demand angle for a broad or unspecified market.",Supply / Starts Signal,50%,"Multifamily Absorption Rate Remains Below 50% – Eye On Housing Skip to content Multifamily Absorption Rate Remains Below 50% March 3, 2026 Jesse Wade No Comments The percentage of new apartment units that were absorbed within three months after completion was unchanged for new units completed in the second quarter, according to the Census Bureau’s latest release of the Survey of Market Absorption of New Multifamily Units ( SOMA ). The survey covers new units in multifamily residential buildings ","You are a strategic research analyst for Woomi / Woomi Global.
Analyze the following US multifamily housing article for developer strategy.

Article context:
- Title: Multifamily Absorption Rate Remains Below 50%
- Source: NAHB Eye on Housing - Multifamily
- URL: https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/
- Market focus: Other / Unknown
- Strategic angle: Rent Growth / Demand
- Market signal: Supply / Starts Signal
- Extracted numbers: 50%
- Strategic implication: Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.
- Woomi relevance: Medium relevance to market monitoring

Please answer in concise bullet points:
1. Why does this article matter for a US multifamily developer?
2. What is the implication for Woomi / Woomi Global?
3. What risk or opportunity does this indicate?
4. What follow-up question should the strategy team ask?",90,Excellent,missing market focus,GPT analysis not enabled,Supply & Demand,absorption; apartment; multifamily,Multifamily Absorption Rate Remains Below 50%,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:08:39,Multifamily Executive,Core Multifamily News,Other,Apartment,"Mon, 02 Mar 2026 18:02:54 +0000",74,Medium,Review,Other / Unknown,Rent Growth / Demand,Track Rent / Vacancy Trend,"Track rent and vacancy conditions because the article points to demand, occupancy, rent, vacancy, or concession signals in Other / Unknown.",Medium relevance to market monitoring,Track source for follow-up,"Included because it scored 74 and mentions apartment, multifamily, occupancy, with a Rent Growth / Demand angle for a broad or unspecified market.",Vacancy Signal,1.2%; 2%,,"You are a strategic research analyst for Woomi / Woomi Global.
Analyze the following US multifamily housing article for developer strategy.

Article context:
- Title: Centralization Associated with Occupancy Uplift
- Source: Multifamily Executive
- URL: https://www.multifamilyexecutive.com/resource/centralization-associated-occupancy-uplift
- Market focus: Other / Unknown
- Strategic angle: Rent Growth / Demand
- Market signal: Vacancy Signal
- Extracted numbers: 1.2%; 2%
- Strategic implication: Track rent and vacancy conditions because the article points to demand, occupancy, rent, vacancy, or concession signals in Other / Unknown.
- Woomi relevance: Medium relevance to market monitoring

Please answer in concise bullet points:
1. Why does this article matter for a US multifamily developer?
2. What is the implication for Woomi / Woomi Global?
3. What risk or opportunity does this indicate?
4. What follow-up question should the strategy team ask?",90,Excellent,missing market focus,GPT analysis not enabled,Supply & Demand,apartment; multifamily; occupancy,Centralization Associated with Occupancy Uplift,https://www.multifamilyexecutive.com/resource/centralization-associated-occupancy-uplift,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:09:18,NAHB Eye on Housing - Multifamily,Public Agency / Housing Data,Other,Multifamily,"Thu, 19 Mar 2026 12:35:00 +0000",63,Medium,Monitor,Other / Unknown,Supply Pressure,Track Supply Pipeline,"Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.",Medium relevance to market monitoring,Monitor only,"Included because it scored 63 and mentions construction, multifamily, starts, with a Supply Pressure angle for a broad or unspecified market.",Rent Growth Signal,18%,"Fourth Quarter 2025 Multifamily Construction Data – Eye On Housing Skip to content Fourth Quarter 2025 Multifamily Construction Data March 19, 2026 Robert Dietz No Comments According to NAHB analysis of quarterly Census data, the count of multifamily, for-rent housing starts increased year-over-year during the fourth quarter of 2025. For the quarter, 96,000 multifamily residences started construction. Of this total, 91,000 were built-for-rent. This built-for-rent total was 18% higher than in the",,0,Poor,No LLM prompt generated,GPT analysis not enabled,Development Strategy,construction; multifamily; starts,Fourth Quarter 2025 Multifamily Construction Data,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:09:20,NAHB Eye on Housing - Multifamily,Public Agency / Housing Data,Other,Multifamily,"Wed, 18 Feb 2026 16:14:47 +0000",63,Medium,Monitor,Other / Unknown,Supply Pressure,Track Supply Pipeline,"Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.",Medium relevance to market monitoring,Monitor only,"Included because it scored 63 and mentions midwest, multifamily, starts, with a Supply Pressure angle for a broad or unspecified market.",Rent Growth Signal,0.6%; 6.9%; 4.0%; 17.4%,"Really insightful breakdown of the 2025 housing starts data. The 6.9% decline in single-family starts is concerning, especially for buyers already battling affordability challenges. What stands out to us is the regional divergence — the Northeast and Midwest posting gains while the South dropped 4.0% is a pattern we’re actively seeing on the ground with sellers. The rise in multifamily at 17.4% makes sense given where rent vs. buy economics currently sit. As a home buying company, we’re noticing",,0,Poor,No LLM prompt generated,GPT analysis not enabled,Supply & Demand; Development Strategy,midwest; multifamily; starts,Overall Housing Starts Inch Lower in 2025,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:09:21,NAHB Eye on Housing - Multifamily,Public Agency / Housing Data,Other,Multifamily,"Tue, 20 Jan 2026 13:35:00 +0000",63,Medium,Monitor,Other / Unknown,Supply Pressure,Track Supply Pipeline,"Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in Other / Unknown.",Medium relevance to market monitoring,Monitor only,"Included because it scored 63 and mentions construction, multifamily, starts, with a Supply Pressure angle for a broad or unspecified market.",Rent Growth Signal,31%,"Third Quarter 2025 Multifamily Construction Data – Eye On Housing Skip to content Third Quarter 2025 Multifamily Construction Data January 20, 2026 Robert Dietz No Comments According to NAHB analysis of quarterly Census data, the count of multifamily, for-rent housing starts increased during the third quarter of 2025. For the quarter, 119,000 multifamily residences started construction. Of this total, 114,000 were built-for-rent. This built-for-rent total was 31% higher than the third quarter of",,0,Poor,No LLM prompt generated,GPT analysis not enabled,Development Strategy,construction; multifamily; starts,Third Quarter 2025 Multifamily Construction Data,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:09:41,Urbanize LA,Regional / California / LA Sources,Other,Mixed-Use Residential,"Sat, 16 May 2026 13:15:00 +0000",59,Low,Monitor,Los Angeles,Rent Growth / Demand; Developer Strategy,Track Rent / Vacancy Trend; Track Developer Strategy,"Track rent and vacancy conditions because the article points to demand, occupancy, rent, vacancy, or concession signals in Los Angeles.",Low relevance / background information,Monitor only,"Included because it scored 59 and mentions construction, development, occupancy, with a Rent Growth / Demand; Developer Strategy angle for Los Angeles.",Vacancy Signal,4.5%; $2.9 million; $25 million,"Taylor Yard wetland takes shape, General Hospital update, and more | Urbanize LA Skip to main content Advertisement Advertisement Here's what we're reading this week: Conceptual plan for West Campus redevelopment Centennial Partners The future of LA County General Hospital is taking shape. Here’s what we know so far. ""A draft master plan would transform the historic Eastside campus into a mixed-use development with housing, retail, community space and seismic upgrades over the next 15 years."" (B",,0,Poor,No LLM prompt generated,GPT analysis not enabled,Supply & Demand; Development Strategy,construction; development; occupancy,"Taylor Yard wetland takes shape, General Hospital update, and more",https://la.urbanize.city/post/taylor-yard-wetland-takes-shape-general-hospital-update-and-more,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:01,REBusiness Online,Site / Parcel Source Expansion,Other,General Residential,2026-05-18T13:47:18Z,55,Low,Monitor,Sun Belt,Institutional Flow,Track Institutional Capital Flow,"Track this as institutional capital flow because it mentions major capital players, portfolio transactions, deal size, or cap-rate signals.",High relevance to US residential developer strategy,Add to weekly strategy memo,"Included because it scored 55 and mentions acquisition, jll, transaction, with a Institutional Flow angle for Sun Belt.",Deal Size Signal,$59.5 million,"West Town Corners spans 285,497 square feet and is anchored by Winn-Dixie. Acquisitions Florida Retail Southeast 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida by Abby Cox May 18, 2026 May 18, 2026 3 ALTAMONTE SPRINGS, FLA. — 11North Partners has acquired West Town Corners, a 285,497-square-foot retail center located in Altamonte Springs, roughly 16 miles north of Orlando. Winn-Dixie anchors the property, which features a mix of additional tenants includ","You are a strategic research analyst for Woomi / Woomi Global.
Analyze the following US multifamily housing article for developer strategy.

Article context:
- Title: 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida
- Source: REBusiness Online
- URL: https://rebusinessonline.com/11north-acquires-285497-sf-grocery-anchored-retail-center-in-altamonte-springs-florida/
- Market focus: Sun Belt
- Strategic angle: Institutional Flow
- Market signal: Deal Size Signal
- Extracted numbers: $59.5 million
- Strategic implication: Track this as institutional capital flow because it mentions major capital players, portfolio transactions, deal size, or cap-rate signals.
- Woomi relevance: High relevance to US residential developer strategy

Please answer in concise bullet points:
1. Why does this article matter for a US multifamily developer?
2. What is the implication for Woomi / Woomi Global?
3. What risk or opportunity does this indicate?
4. What follow-up question should the strategy team ask?",98,Excellent,None,GPT analysis not enabled,Macro & Financing; Market Players & Deals,acquisition; jll; transaction,"11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",https://rebusinessonline.com/11north-acquires-285497-sf-grocery-anchored-retail-center-in-altamonte-springs-florida/,Yes
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:09:34,Blackstone Real Estate,Developer / GP Newsrooms,Other,General Residential,"Wed, 29 Apr 2026 12:30:46 +0000",51,Low,Monitor,New York,Supply Pressure; Rent Growth / Demand; Institutional Flow,Track Supply Pipeline; Track Rent / Vacancy Trend; Track Institutional Capital Flow,"Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in New York.",High relevance to US residential developer strategy,Add to weekly strategy memo,"Included because it scored 51 and mentions blackstone, pipeline, with a Supply Pressure; Rent Growth / Demand; Institutional Flow angle for New York.",Supply / Starts Signal,32.4%,"Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America - Blackstone Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America April 29, 2026 NEW YORK – April 29, 2026 – Ares Management Corporation (NYSE: ARES), a leading global alternative investment manager, announced today that funds led by its Infrastructure Opportunities stra","You are a strategic research analyst for Woomi / Woomi Global.
Analyze the following US multifamily housing article for developer strategy.

Article context:
- Title: Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America
- Source: Blackstone Real Estate
- URL: https://www.blackstone.com/news/press/ares-acquires-stake-in-rover-pipeline-from-blackstone-energy-transition-partners-to-serve-growing-energy-demand-centers-across-north-america/
- Market focus: New York
- Strategic angle: Supply Pressure; Rent Growth / Demand; Institutional Flow
- Market signal: Supply / Starts Signal
- Extracted numbers: 32.4%
- Strategic implication: Review this as a supply risk signal because it references new deliveries, starts, pipeline, or permits in New York.
- Woomi relevance: High relevance to US residential developer strategy

Please answer in concise bullet points:
1. Why does this article matter for a US multifamily developer?
2. What is the implication for Woomi / Woomi Global?
3. What risk or opportunity does this indicate?
4. What follow-up question should the strategy team ask?",98,Excellent,None,GPT analysis not enabled,Supply & Demand; Market Players & Deals,blackstone; pipeline,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,https://www.blackstone.com/news/press/ares-acquires-stake-in-rover-pipeline-from-blackstone-energy-transition-partners-to-serve-growing-energy-demand-centers-across-north-america/,Yes
