run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-12,20260612-002041-06ed6325,Stillman Group,Tier 3 / Growth and Market Signal Watch,50,Workforce Housing,New York,Core Multifamily News,Other,disposition / exit; JV / partnership; capital raise,1,95,95.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,89,Map potential GP / JV relationship and monitor partnership activity
2026-06-12,20260612-002041-06ed6325,Kayne Anderson Real Estate,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Atlanta / Georgia; Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; recapitalization; JV / partnership; market expansion; operational technology / AI adoption,2,76,70.5,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,87,Map potential GP / JV relationship and monitor partnership activity
2026-06-12,20260612-002041-06ed6325,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Austin / Texas,Core Multifamily News,Other,refinancing; JV / partnership,1,86,86.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,86,Map potential GP / JV relationship and monitor partnership activity
2026-06-12,20260612-002041-06ed6325,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Apartment,Other / Unknown,Core Multifamily News,Other,operational technology / AI adoption,1,68,68.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,85,Review California / LA capital and developer activity
2026-06-12,20260612-002041-06ed6325,Scion Group,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Atlanta / Georgia; Phoenix / Arizona,Core Multifamily News,Other,acquisition; market expansion; operational technology / AI adoption,2,73,65.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,85,Track capital deployment and pricing signals
2026-06-12,20260612-002041-06ed6325,Apartment Tower Near Miami Metrorail Santander Bank,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-12,20260612-002041-06ed6325,CAPREIT,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,79,79.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,83,Track capital deployment and pricing signals
2026-06-12,20260612-002041-06ed6325,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-12,20260612-002041-06ed6325,Luxury Apartments The Hampton Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-12,20260612-002041-06ed6325,Quarterra,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,disposition / exit; refinancing; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Monitor only
2026-06-12,20260612-002041-06ed6325,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,New York City / New York,Core Multifamily News,Other,refinancing; JV / partnership,1,81,81.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,83,Map potential GP / JV relationship and monitor partnership activity
2026-06-12,20260612-002041-06ed6325,Mavrek,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Other / Unknown,Core Multifamily News,Other,office-to-residential conversion,1,95,95.0,Operational / Platform Investment,GP Capability Benchmark Signal,construction strategy signal,Low,81,Monitor only
2026-06-12,20260612-002041-06ed6325,Tradition Senior Living,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Texas,Core Multifamily News,Other,recapitalization; JV / partnership; market expansion,1,76,76.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,81,Map potential GP / JV relationship and monitor partnership activity
2026-06-12,20260612-002041-06ed6325,RLAM,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Other / Unknown,Core Multifamily News,Other,acquisition; BTR expansion; market expansion; operational technology / AI adoption,1,73,73.0,Capital Inflow,GP Capability Benchmark Signal,benchmark underwriting assumptions,Low,80,Track capital deployment and pricing signals
2026-06-12,20260612-002041-06ed6325,Integritas Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Other / Unknown,Core Multifamily News,Other,refinancing,1,58,58.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,60,Track refinancing or recapitalization pipeline
