run_date,run_id,run_timestamp,canonical_source_entity,canonical_target_entity,relationship_type,market,deal_type,first_seen_date,last_seen_date,repeat_interaction_count,relationship_persistence_score,partnership_stability_label,strategic_relationship_label,capital_alignment_label,relationship_momentum,current_run_signal_count
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Brookfield,Los Angeles,Acquisition / Buyer,National,Acquisition,2026-05-21,2026-05-26,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-26,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,JLL,Financing Relationship,California,General Project Signal,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,California,Market Expansion,California,General Project Signal,2026-05-19,2026-05-26,19,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,CBRE,Financing Relationship,California,Acquisition,2026-05-21,2026-05-26,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,California,Disposition / Seller,California,Disposition / Exit,2026-05-20,2026-05-26,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-26,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,northmarq,Financing Relationship,California,Disposition / Exit,2026-05-22,2026-05-26,6,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,California,Acquisition / Buyer,California,Acquisition,2026-05-21,2026-05-26,12,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - National - Multifamily starts rose again in April,U.S.,Development Activity,National,Development Start,2026-05-22,2026-05-26,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Other / Unknown - Missing Middle Weakness,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,"Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",National,Disposition / Seller,National,Disposition / Exit,2026-05-20,2026-05-26,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,"Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",CBRE,Financing Relationship,National,Disposition / Exit,2026-05-20,2026-05-26,7,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Seller,Other / Unknown,Disposition / Exit,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Berkadia,Financing Relationship,Florida,General Project Signal,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Market Expansion,Florida,General Project Signal,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri","General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-22,2026-05-26,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Hanover Company,Los Angeles,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026-05-23,2026-05-26,5,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Hines,New York,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Hines,hines,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Hines,JLL,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-20,10,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,JLL,California,Financing Relationship,California,Construction Financing,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,JLL,California,Market Expansion,California,General Project Signal,2026-05-20,2026-05-26,12,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,JLL,JLL,Financing Relationship,California,Construction Financing,2026-05-19,2026-05-26,23,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Los Angeles,Entitlement / Permitting,Los Angeles,Entitlement / Permitting,2026-05-19,2026-05-26,32,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,3
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-20,2026-05-20,8,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,San Francisco,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,National,JV / Partnership,National,JV / Partnership,2026-05-20,2026-05-26,8,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Los Angeles,Disposition / Seller,Los Angeles,Disposition / Exit,2026-05-19,2026-05-26,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Accelerating,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,JLL,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Sun Belt,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-19,2026-05-26,60,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,6
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,New York,Entitlement / Permitting,New York,Entitlement / Permitting,2026-05-20,2026-05-21,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,ares,JV / Partnership,National,JV / Partnership,2026-05-20,2026-05-26,8,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,San Francisco,Market Expansion,California,Modular / Construction Innovation,2026-05-22,2026-05-26,9,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Los Angeles,Market Expansion,Los Angeles,Office-to-Residential Conversion,2026-05-19,2026-05-26,28,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Sun Belt,Financing Relationship,Sun Belt,Construction Financing,2026-05-21,2026-05-26,18,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,California,Entitlement / Permitting,California,Entitlement / Permitting,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Texas,Acquisition / Buyer,Texas,Acquisition,2026-05-20,2026-05-21,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,New York,Disposition / Seller,New York,Disposition / Exit,2026-05-20,2026-05-20,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Sun Belt,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-21,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,California,Market Expansion,California,Modular / Construction Innovation,2026-05-22,2026-05-26,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Berkadia,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,New York,New York,Financing Relationship,New York,Refinancing,2026-05-19,2026-05-26,12,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,New York,New York,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-26,12,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,New York,cushman,Financing Relationship,New York,Acquisition,2026-05-22,2026-05-26,6,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,New York,New York,Market Expansion,New York,Office-to-Residential Conversion,2026-05-20,2026-05-21,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,U.S.,Market Expansion,National,Office-to-Residential Conversion,2026-05-21,2026-05-24,4,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,"Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments","Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Innovation / Construction Strategy,Other / Unknown,Operational / Property Management Tech,2026-05-21,2026-05-26,7,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,PMG,Sun Belt,Financing Relationship,Sun Belt,Construction Financing,2026-05-19,2026-05-20,9,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-19,2026-05-26,44,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,4
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,Development Activity,Sun Belt,Development Start,2026-05-19,2026-05-20,10,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,JV / Partnership,Sun Belt,JV / Partnership,2026-05-20,2026-05-21,9,100,Durable,Repeat JV Partnership,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Fannie Mae,Financing Relationship,Sun Belt,BTR / Build-to-Rent,2026-05-19,2026-05-20,4,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,JLL,Financing Relationship,Sun Belt,Disposition / Exit,2026-05-19,2026-05-26,19,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,walker & dunlop,Financing Relationship,Sun Belt,Acquisition,2026-05-20,2026-05-20,8,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,Entitlement / Permitting,Sun Belt,Entitlement / Permitting,2026-05-19,2026-05-26,22,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Houston,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-20,2026-05-20,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,CBRE,Financing Relationship,Sun Belt,Acquisition,2026-05-19,2026-05-20,5,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,Financing Relationship,Sun Belt,Construction Financing,2026-05-19,2026-05-26,60,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,6
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-26,75,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,8
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Sun Belt,Acquisition / Buyer,Sun Belt,Acquisition,2026-05-19,2026-05-26,40,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,2
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,UDR,New York,Acquisition / Buyer,New York,Acquisition,2026-05-20,2026-05-20,6,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Wood Partners,northmarq,Financing Relationship,Sun Belt,Disposition / Exit,2026-05-19,2026-05-26,11,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Wood Partners,Los Angeles,Financing Relationship,Other / Unknown,Construction Financing,2026-05-22,2026-05-26,6,100,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Wood Partners,Sun Belt,Disposition / Seller,Sun Belt,Disposition / Exit,2026-05-19,2026-05-26,33,100,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,3
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,AvalonBay,equity residential,Capital Flow,California,General Project Signal,2026-05-21,2026-05-23,3,99,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,AvalonBay,San Francisco,Market Expansion,California,General Project Signal,2026-05-21,2026-05-23,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,AvalonBay,California,Market Expansion,California,General Project Signal,2026-05-21,2026-05-23,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,AvalonBay,California,Pricing / Valuation Signal,California,General Project Signal,2026-05-21,2026-05-23,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,California,Disposition / Seller,California,Disposition / Exit,2026-05-19,2026-05-19,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,National,Development Activity,National,Development Start,2026-05-20,2026-05-20,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Los Angeles,Development Activity,Other / Unknown,Development Start,2026-05-19,2026-05-20,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Sun Belt,Houston,Market Expansion,Sun Belt,General Project Signal,2026-05-19,2026-05-20,3,98,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Fading,0
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,AvalonBay,equity residential,Capital Flow,New York,General Project Signal,2026-05-25,2026-05-26,3,97,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Los Angeles,Los Angeles,Entitlement / Permitting,Other / Unknown,Entitlement / Permitting,2026-05-24,2026-05-26,4,94,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,AvalonBay,Los Angeles,Pricing / Valuation Signal,New York,General Project Signal,2026-05-25,2026-05-26,3,91,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,California,Sacramento,Acquisition / Buyer,California,Acquisition,2026-05-25,2026-05-26,3,86,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - National - Multifamily starts forecasts mostly lower in May,Fannie Mae,Financing Relationship,National,Development Start,2026-05-25,2026-05-26,3,79,Durable,Strategic Relationship Watch,Aligned Capital Relationship,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Disposition / Exit - National - Scion and Ares Acquire $910M Multifamily Student Housing Portfolio from Harrison Street As...,ares,Disposition / Seller,National,Disposition / Exit,2026-05-25,2026-05-26,3,75,Durable,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Development Start - National - Multifamily starts forecasts mostly lower in May,National,Development Activity,National,Development Start,2026-05-25,2026-05-26,3,73,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
2026-05-26,20260526-081038-35a22dfb,2026-05-26 08:10:38,Disposition / Exit - National - Scion and Ares Acquire $910M Multifamily Student Housing Portfolio from Harrison Street As...,U.S.,Disposition / Seller,National,Disposition / Exit,2026-05-25,2026-05-26,3,72,Recurring,Strategic Relationship Watch,No Clear Capital Alignment,Stable,1
